timestamp_ns,node_id,axis_error,axis_state,procedure_result,trajectory_done,pos_estimate,vel_estimate,shadow_count,count_cpr,iq_setpoint,iq_measured,bus_voltage,bus_current,active_errors,disarm_reason,torque_target,torque_estimate,electrical_power,mechanical_power,fet_temp,motor_temp,timestamp_ns
1777834800047339097,33,0,1,0,true,-0.0012459158897399902,-0.06080535799264908,0,0,0.0,0.0,47.7969856262207,0.0,0,0,0.009606929495930672,0.0,0.0,0.0,27.879913330078125,,1777834800040663127
1777834800146422710,33,0,1,0,true,-0.0011244118213653564,0.04576588794589043,0,0,0.0,0.0,47.79362106323242,0.0,0,0,-0.009163770824670792,0.0,0.0,0.0,27.879974365234375,,1777834800140665725
1777834800247340237,33,0,1,0,true,-0.001123681664466858,0.05884537100791931,0,0,0.0,0.0,47.783531188964844,0.0,0,0,-0.010015108622610569,0.0,0.0,0.0,27.879974365234375,,1777834800240663860
1777834800347355872,33,0,1,0,true,-0.001349329948425293,-0.07550349831581116,0,0,0.0,0.0,47.78689193725586,0.0,0,0,0.011184572242200375,0.0,0.0,0.0,27.879669189453125,,1777834800340660662
1777834800447367433,33,0,1,0,true,-0.0010951608419418335,0.013044803403317928,0,0,0.0,0.0,47.77680206298828,0.0,0,0,-0.003221994498744607,0.0,0.0,0.0,27.881927490234375,,1777834800440660538
1777834800547344679,33,0,1,0,true,-0.0011261999607086182,0.03993767499923706,0,0,0.0,0.0,47.78689193725586,0.0,0,0,-0.004432616289705038,0.0,0.0,0.0,27.882843017578125,,1777834800540668432
1777834800647358722,33,0,1,0,true,-0.0012388378381729126,-0.023485394194722176,0,0,0.0,0.0,47.78689193725586,0.0,0,0,0.0036507947370409966,0.0,0.0,0.0,27.880523681640625,,1777834800640659678
1777834800747359264,33,0,1,0,true,-0.0011578947305679321,-0.02526051178574562,0,0,0.0,0.0,47.7969856262207,0.0,0,0,0.00176727632060647,0.0,0.0,0.0,27.882080078125,,1777834800740670295
1777834800847368825,33,0,1,0,true,-0.001178249716758728,0.020275579765439034,0,0,0.0,0.0,47.79362106323242,0.0,0,0,-0.0035458554048091173,0.0,0.0,0.0,27.882354736328125,,1777834800840663800
1777834800947370257,33,0,1,0,true,-0.0010431110858917236,0.07116863876581192,0,0,0.0,0.0,47.79362106323242,0.0,0,0,-0.011667486280202866,0.0,0.0,0.0,27.88311767578125,,1777834800940688639
