timestamp_ns,activated,going_to_position,status,object_status,fault,position_request_echo,position,current_raw,current_a,link_up,timestamp_ns
1777834800047339097,true,false,3,0,0,0,3,0,0.0,true,1777834800034121695
1777834800146422710,true,false,3,0,0,0,3,0,0.0,true,1777834800134345016
1777834800247340237,true,false,3,0,0,0,3,0,0.0,true,1777834800234131391
1777834800347355872,true,false,3,0,0,0,3,0,0.0,true,1777834800334128008
1777834800447367433,true,false,3,0,0,0,3,0,0.0,true,1777834800434124272
1777834800547344679,true,false,3,0,0,0,3,0,0.0,true,1777834800534392779
1777834800647358722,true,false,3,0,0,0,3,0,0.0,true,1777834800634187339
1777834800747359264,true,false,3,0,0,0,3,0,0.0,true,1777834800734905791
1777834800847368825,true,false,3,0,0,0,3,0,0.0,true,1777834800834664759
1777834800947370257,true,false,3,0,0,0,3,0,0.0,true,1777834800934432856
1777834801047380151,true,false,3,0,0,0,3,0,0.0,true,1777834801034189361
1777834801147379230,true,false,3,0,0,0,3,0,0.0,true,1777834801134131458
1777834801247372958,true,false,3,0,0,0,3,0,0.0,true,1777834801234711744
1777834801347365908,true,false,3,0,0,0,3,0,0.0,true,1777834801335138547
1777834801447373932,true,false,3,0,0,0,3,0,0.0,true,1777834801434225475
1777834801547373863,true,false,3,0,0,0,3,0,0.0,true,1777834801534143591
1777834801647370368,true,false,3,0,0,0,3,0,0.0,true,1777834801634144245
1777834801746494093,true,false,3,0,0,0,3,0,0.0,true,1777834801734146787
1777834801847370416,true,false,3,0,0,0,3,0,0.0,true,1777834801834311238
1777834801947384700,true,false,3,0,0,0,3,0,0.0,true,1777834801934062668
1777834802047402446,true,false,3,0,0,0,3,0,0.0,true,1777834802034167581
1777834802147378303,true,false,3,0,0,0,3,0,0.0,true,1777834802134147846
1777834802247387697,true,false,3,0,0,0,3,0,0.0,true,1777834802234024295
1777834802347370573,true,false,3,0,0,0,3,0,0.0,true,1777834802334152116
1777834802447372782,true,false,3,0,0,0,3,0,0.0,true,1777834802434155029
1777834802547383565,true,false,3,0,0,0,3,0,0.0,true,1777834802534622888
1777834802647392737,true,false,3,0,0,0,3,0,0.0,true,1777834802634391059
1777834802747373261,true,false,3,0,0,0,3,0,0.0,true,1777834802734163860
1777834802847382822,true,false,3,0,0,0,3,0,0.0,true,1777834802834933516
1777834802947382957,true,false,3,0,0,0,3,0,0.0,true,1777834802934692002
1777834803047392759,true,false,3,0,0,0,3,0,0.0,true,1777834803034452618
1777834803147399339,true,false,3,0,0,0,3,0,0.0,true,1777834803134225993
1777834803247389881,true,false,3,0,0,0,3,0,0.0,true,1777834803234037164
1777834803346448383,true,false,3,0,0,0,3,0,0.0,true,1777834803334813617
1777834803447398151,true,false,3,0,0,0,3,0,0.0,true,1777834803434527788
1777834803547399064,true,false,3,0,0,0,3,0,0.0,true,1777834803534300607
1777834803647385088,true,false,3,0,0,0,3,0,0.0,true,1777834803634055630
1777834803747402649,true,false,3,0,0,0,3,0,0.0,true,1777834803734048488
1777834803847402395,true,false,3,0,0,0,3,0,0.0,true,1777834803834051437
1777834803947394900,true,false,3,0,0,0,3,0,0.0,true,1777834803934339333
1777834804046514273,true,false,3,0,0,0,3,0,0.0,true,1777834804034109597
1777834804147413282,true,false,3,0,0,0,3,0,0.0,true,1777834804134057028
1777834804247403787,true,false,3,0,0,0,3,0,0.0,true,1777834804234065663
1777834804346419604,true,false,3,0,0,0,3,0,0.0,true,1777834804334378632
1777834804447394039,true,false,3,0,0,0,3,0,0.0,true,1777834804434154933
1777834804546647356,true,false,3,0,0,0,3,0,0.0,true,1777834804534055901
1777834804647391827,true,false,3,0,0,0,3,0,0.0,true,1777834804634057018
1777834804747406629,true,false,3,0,0,0,3,0,0.0,true,1777834804734061060
1777834804846857873,true,false,3,0,0,0,3,0,0.0,true,1777834804835077310
1777834804946452895,true,false,3,0,0,0,3,0,0.0,true,1777834804934059330
1777834805046633161,true,false,3,0,0,0,3,0,0.0,true,1777834805034728394
1777834805147409965,true,false,3,0,0,0,3,0,0.0,true,1777834805134492843
1777834805246416208,true,false,3,0,0,0,3,0,0.0,true,1777834805234262273
1777834805346776344,true,false,3,0,0,0,3,0,0.0,true,1777834805335029356
1777834805447411797,true,false,3,0,0,0,3,0,0.0,true,1777834805434851786
1777834805546432558,true,false,3,0,0,0,3,0,0.0,true,1777834805534537791
1777834805646414378,true,false,3,0,0,0,3,0,0.0,true,1777834805634311666
1777834805746439698,true,false,3,0,0,0,3,0,0.0,true,1777834805734079985
1777834805846681593,true,false,3,0,0,0,3,0,0.0,true,1777834805834847530
1777834805946416801,true,false,3,0,0,0,3,0,0.0,true,1777834805934608942
1777834806046437418,true,false,3,0,0,0,3,0,0.0,true,1777834806034383965
1777834806146422534,true,false,3,0,0,0,3,0,0.0,true,1777834806134146748
1777834806246460540,true,false,3,0,0,0,3,0,0.0,true,1777834806234086419
1777834806346726065,true,false,3,0,0,0,3,0,0.0,true,1777834806334084054
1777834806446414495,true,false,3,0,0,0,3,0,0.0,true,1777834806434428450
1777834806546607427,true,false,3,0,0,0,3,0,0.0,true,1777834806534182825
1777834806646430524,true,false,3,0,0,0,3,0,0.0,true,1777834806634086126
1777834806746431993,true,false,3,0,0,0,3,0,0.0,true,1777834806734097946
1777834806846452369,true,false,3,0,0,0,3,0,0.0,true,1777834806834489824
1777834806946431059,true,false,3,0,0,0,3,0,0.0,true,1777834806934237699
1777834807046709640,true,false,3,0,0,0,3,0,0.0,true,1777834807035005059
1777834807146442440,true,false,3,0,0,0,3,0,0.0,true,1777834807135090324
1777834807246440464,true,false,3,0,0,0,3,0,0.0,true,1777834807234537846
1777834807346466322,true,false,3,0,0,0,3,0,0.0,true,1777834807334309961
1777834807446439531,true,false,3,0,0,0,3,0,0.0,true,1777834807434119225
1777834807546674426,true,false,3,0,0,0,3,0,0.0,true,1777834807534882437
1777834807646443134,true,false,3,0,0,0,3,0,0.0,true,1777834807634622071
1777834807746445380,true,false,3,0,0,0,3,0,0.0,true,1777834807734395761
1777834807846444886,true,false,3,0,0,0,3,0,0.0,true,1777834807834156062
1777834807946461113,true,false,3,0,0,0,3,0,0.0,true,1777834807934110086
1777834808046710212,true,false,3,0,0,0,3,0,0.0,true,1777834808034667260
1777834808146529939,true,false,3,0,0,0,3,0,0.0,true,1777834808134428209
1777834808246459722,true,false,3,0,0,0,3,0,0.0,true,1777834808234205806
1777834808346484950,true,false,3,0,0,0,3,0,0.0,true,1777834808334109404
1777834808446464511,true,false,3,0,0,0,3,0,0.0,true,1777834808434111446
1777834808546439035,true,false,3,0,0,0,3,0,0.0,true,1777834808534476212
1777834808646464077,true,false,3,0,0,0,3,0,0.0,true,1777834808634260624
1777834808746480212,true,false,3,0,0,0,3,0,0.0,true,1777834808734117610
1777834808846445884,true,false,3,0,0,0,3,0,0.0,true,1777834808834122986
1777834808946462371,true,false,3,0,0,0,3,0,0.0,true,1777834808934557364
1777834809046467358,true,false,3,0,0,0,3,0,0.0,true,1777834809034307572
1777834809146464919,true,false,3,0,0,0,3,0,0.0,true,1777834809134125447
1777834809246465776,true,false,3,0,0,0,3,0,0.0,true,1777834809234123082
1777834809346465930,true,false,3,0,0,0,3,0,0.0,true,1777834809334624256
1777834809446484769,true,false,3,0,0,0,3,0,0.0,true,1777834809434387760
1777834809546486608,true,false,3,0,0,0,3,0,0.0,true,1777834809534126024
1777834809646469261,true,false,3,0,0,0,3,0,0.0,true,1777834809634128604
1777834809746533007,true,false,3,0,0,0,3,0,0.0,true,1777834809734135813
1777834809846478031,true,false,3,0,0,0,3,0,0.0,true,1777834809834418264
1777834809946477740,true,false,3,0,0,0,3,0,0.0,true,1777834809934192842
