timestamp_ns,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,joint_1_current,joint_2_current,joint_3_current,joint_4_current,joint_5_current,joint_6_current,joint_1_temp,joint_2_temp,joint_3_temp,joint_4_temp,joint_5_temp,joint_6_temp,bus_voltage,bus_current,accel_x,accel_y,accel_z,timestamp_ns
1777874400022680834,275.36651611328125,184.84033203125,81.75634765625,243.19189453125,85.92855072021484,74.61917114257812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965577363967896,0.0,0.0,0.0,28.549999237060547,27.65999984741211,31.770000457763672,29.510000228881836,28.790000915527344,30.719999313354492,23.83547592163086,0.08137165009975433,-0.15751123428344727,-0.006267229560762644,-1.1396936178207397,1777874400013435067
1777874400123401430,275.36651611328125,184.84033203125,81.75634765625,243.19189453125,85.92855072021484,74.61917114257812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6031133532524109,0.0,0.0,0.0,28.549999237060547,27.579999923706055,31.690000534057617,29.43000030517578,28.790000915527344,30.719999313354492,23.83547592163086,0.07331506162881851,-0.1563362181186676,-0.0064571695402264595,-1.1412922143936157,1777874400113502643
1777874400223146376,275.36651611328125,184.84033203125,81.75634765625,243.19189453125,85.92855072021484,74.61917114257812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5900022387504578,0.0,0.0,0.0,28.469999313354492,27.65999984741211,31.690000534057617,29.350000381469727,28.790000915527344,30.639999389648438,23.83547592163086,0.07895467430353165,-0.15621820092201233,-0.006566444877535105,-1.14115309715271,1777874400213569794
1777874400322802747,275.36651611328125,184.84033203125,81.75634765625,243.19189453125,85.92855072021484,74.61917114257812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6096689105033875,0.0,0.0,0.0,28.549999237060547,27.65999984741211,31.770000457763672,29.350000381469727,28.790000915527344,30.719999313354492,23.83547592163086,0.07814902067184448,-0.15597859025001526,-0.008834202773869038,-1.1402193307876587,1777874400313631777
1777874400422515637,275.36651611328125,184.84033203125,81.75634765625,243.19189453125,85.92855072021484,74.61917114257812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5900022387504578,0.0,0.0,0.0,28.469999313354492,27.65999984741211,31.690000534057617,29.43000030517578,28.790000915527344,30.719999313354492,23.83547592163086,0.08378863334655762,-0.1558983325958252,-0.008237361907958984,-1.1416057348251343,1777874400413690464
1777874400523226604,275.36651611328125,184.84033203125,81.75634765625,243.19189453125,85.92855072021484,74.61917114257812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6031133532524109,0.0,0.0,0.0,28.469999313354492,27.65999984741211,31.690000534057617,29.350000381469727,28.8700008392334,30.719999313354492,23.83547592163086,0.07734335958957672,-0.15609541535377502,-0.009609857574105263,-1.1409342288970947,1777874400513762633
1777874400622998013,275.36651611328125,184.84033203125,81.75634765625,243.19189453125,85.92855072021484,74.61917114257812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6096689105033875,0.0,0.0,0.0,28.549999237060547,27.65999984741211,31.690000534057617,29.43000030517578,28.8700008392334,30.639999389648438,23.83547592163086,0.08217731863260269,-0.15867114067077637,-0.009959936141967773,-1.139654278755188,1777874400613833635
1777874400722687162,275.36651611328125,184.84033203125,81.75634765625,243.19189453125,85.92855072021484,74.61917114257812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6096689105033875,0.0,0.0,0.0,28.549999237060547,27.739999771118164,31.690000534057617,29.43000030517578,28.790000915527344,30.719999313354492,23.83547592163086,0.07814902067184448,-0.15602906048297882,-0.008470216765999794,-1.1398906707763672,1777874400713885989
1777874400823341962,275.36651611328125,184.84033203125,81.75634765625,243.19189453125,85.92855072021484,74.61917114257812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6031133532524109,0.0,0.0,0.0,28.469999313354492,27.739999771118164,31.610000610351562,29.43000030517578,28.8700008392334,30.799999237060547,23.83547592163086,0.08862259984016418,-0.15640893578529358,-0.006133715156465769,-1.1421020030975342,1777874400813951269
1777874400923088685,275.36651611328125,184.84033203125,81.75634765625,243.19189453125,85.92855072021484,74.61917114257812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6031133532524109,0.0,0.0,0.0,28.549999237060547,27.579999923706055,31.690000534057617,29.350000381469727,28.8700008392334,30.719999313354492,23.83547592163086,0.07814902067184448,-0.15578150749206543,-0.008792081847786903,-1.1408538818359375,1777874400913991400
1777874401022767223,275.36651611328125,184.84033203125,81.75634765625,243.19189453125,85.92855072021484,74.61917114257812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6358912587165833,0.0,0.0,0.0,28.469999313354492,27.739999771118164,31.770000457763672,29.350000381469727,28.8700008392334,30.719999313354492,23.83547592163086,0.08217731863260269,-0.1561172753572464,-0.008405447006225586,-1.14084792137146,1777874401014057958
1777874401122459909,275.36651611328125,184.84033203125,81.75634765625,243.19189453125,85.92855072021484,74.61917114257812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6031133532524109,0.0,0.0,0.0,28.469999313354492,27.65999984741211,31.690000534057617,29.350000381469727,28.790000915527344,30.639999389648438,23.83547592163086,0.08056599646806717,-0.15709877014160156,-0.007478793151676655,-1.140116810798645,1777874401114142071
1777874401223168802,275.36651611328125,184.84033203125,81.75634765625,243.19189453125,85.92855072021484,74.61917114257812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5768910646438599,0.0,0.0,0.0,28.549999237060547,27.739999771118164,31.690000534057617,29.43000030517578,28.8700008392334,30.639999389648438,23.83547592163086,0.08217731863260269,-0.15782475471496582,-0.004889567382633686,-1.1398835182189941,1777874401214183888
1777874401322891229,275.36651611328125,184.84033203125,81.75634765625,243.19189453125,85.92855072021484,74.61917114257812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6096689105033875,0.0,0.0,0.0,28.549999237060547,27.65999984741211,31.770000457763672,29.43000030517578,28.8700008392334,30.799999237060547,23.83547592163086,0.07976033538579941,-0.15632152557373047,-0.010755062103271484,-1.1413283348083496,1777874401314244224
1777874401422593841,275.36651611328125,184.84033203125,81.75634765625,243.19189453125,85.92855072021484,74.61917114257812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6031133532524109,0.0,0.0,0.0,28.549999237060547,27.739999771118164,31.690000534057617,29.43000030517578,28.790000915527344,30.719999313354492,23.83547592163086,0.08217731863260269,-0.15718260407447815,-0.005705356597900391,-1.1407593488693237,1777874401414300263
1777874401523292697,275.36651611328125,184.84033203125,81.75634765625,243.19189453125,85.92855072021484,74.61917114257812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6031133532524109,0.0,0.0,0.0,28.469999313354492,27.65999984741211,31.770000457763672,29.510000228881836,28.790000915527344,30.719999313354492,23.83547592163086,0.07895467430353165,-0.1569676399230957,-0.009193817153573036,-1.139974594116211,1777874401514374302
1777874401623019235,275.36651611328125,184.84033203125,81.75634765625,243.19189453125,85.92855072021484,74.61917114257812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5900022387504578,0.0,0.0,0.0,28.549999237060547,27.65999984741211,31.690000534057617,29.43000030517578,28.790000915527344,30.799999237060547,23.83547592163086,0.07814902067184448,-0.15662789344787598,-0.00983119010925293,-1.139664649963379,1777874401614448933
1777874401722716384,275.36651611328125,184.84033203125,81.75634765625,243.19189453125,85.92855072021484,74.61917114257812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6227800846099854,0.0,0.0,0.0,28.469999313354492,27.739999771118164,31.770000457763672,29.43000030517578,28.8700008392334,30.719999313354492,23.83547592163086,0.07653769850730896,-0.15733559429645538,-0.005815029144287109,-1.141095519065857,1777874401714506065
1777874401822422311,275.36651611328125,184.84033203125,81.75634765625,243.19189453125,85.92855072021484,74.61917114257812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6031133532524109,0.0,0.0,0.0,28.549999237060547,27.579999923706055,31.770000457763672,29.350000381469727,28.790000915527344,30.719999313354492,23.83547592163086,0.07814901322126389,-0.15914559364318848,-0.0049463906325399876,-1.1388909816741943,1777874401814566197
1777874401923174130,275.36651611328125,184.84033203125,81.75634765625,243.19189453125,85.92855072021484,74.61917114257812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6227800846099854,0.0,0.0,0.0,28.469999313354492,27.65999984741211,31.770000457763672,29.43000030517578,28.790000915527344,30.719999313354492,23.83547592163086,0.07250940054655075,-0.1565384864807129,-0.005646944046020508,-1.1413359642028809,1777874401914643569
1777874402022851427,275.36651611328125,184.84033203125,81.75634765625,243.19189453125,85.92855072021484,74.61917114257812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5965577363967896,0.0,0.0,0.0,28.549999237060547,27.739999771118164,31.690000534057617,29.43000030517578,28.8700008392334,30.799999237060547,23.83547592163086,0.08217731863260269,-0.15708763897418976,-0.006264845374971628,-1.1412043571472168,1777874402014689960
1777874402122559021,275.36651611328125,184.84033203125,81.75634765625,243.19189453125,85.92855072021484,74.61917114257812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6096689105033875,0.0,0.0,0.0,28.549999237060547,27.579999923706055,31.690000534057617,29.43000030517578,28.790000915527344,30.799999237060547,23.83547592163086,0.07653769105672836,-0.15657702088356018,-0.006442467216402292,-1.1407954692840576,1777874402114778536
1777874402223317821,275.36651611328125,184.84033203125,81.75634765625,243.19189453125,85.92855072021484,74.61917114257812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6162245273590088,0.0,0.0,0.0,28.469999313354492,27.579999923706055,31.690000534057617,29.510000228881836,28.790000915527344,30.799999237060547,23.83547592163086,0.08459430187940598,-0.15702922642230988,-0.006362199783325195,-1.140688180923462,1777874402214819538
1777874402322969507,275.36651611328125,184.84033203125,81.75634765625,243.19189453125,85.92855072021484,74.61917114257812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6162245273590088,0.0,0.0,0.0,28.469999313354492,27.65999984741211,31.770000457763672,29.350000381469727,28.709999084472656,30.719999313354492,23.83547592163086,0.07492637634277344,-0.1554604321718216,-0.005085070617496967,-1.1407537460327148,1777874402314887559
1777874402422686860,275.36651611328125,184.84033203125,81.75634765625,243.19189453125,85.92855072021484,74.61917114257812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6490023732185364,0.0,0.0,0.0,28.469999313354492,27.65999984741211,31.610000610351562,29.350000381469727,28.790000915527344,30.719999313354492,23.83547592163086,0.07734335958957672,-0.15544691681861877,-0.0075022378005087376,-1.1403385400772095,1777874402414944709
