timestamp_ns,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_1_temp,joint_2_temp,joint_3_temp,joint_4_temp,joint_5_temp,joint_6_temp,bus_voltage,bus_current,accel_x,accel_y,accel_z,timestamp_ns
1777838698500803549,23.823009490966797,0.0,-0.15755215287208557,-0.005727211479097605,-1.1413136720657349,27.260000228881836,27.260000228881836,26.450000762939453,29.670000076293945,27.979999542236328,30.0,31.040000915527344,23.823009490966797,0.0,-0.1583576202392578,-0.0021441776771098375,-1.1399272680282593,1777838698495071423
1777838698600805543,23.823009490966797,0.0,-0.157700777053833,-0.0041071572341024876,-1.1397159099578857,27.34000015258789,27.260000228881836,26.450000762939453,29.760000228881836,27.979999542236328,30.0,30.959999084472656,23.823009490966797,0.0,-0.15794038772583008,-0.0032258033752441406,-1.140481948852539,1777838698595104380
1777838698700540314,23.823009490966797,0.0,-0.1576618254184723,-0.0031888484954833984,-1.1395502090454102,27.34000015258789,27.260000228881836,26.450000762939453,29.670000076293945,27.979999542236328,30.0,31.040000915527344,23.823009490966797,0.0,-0.16017913818359375,-0.003705819370225072,-1.140489101409912,1777838698695152763
1777838698800234789,23.823009490966797,0.0,-0.15826940536499023,-0.003968477249145508,-1.140581727027893,27.34000015258789,27.34000015258789,26.530000686645508,29.760000228881836,28.059999465942383,30.0,30.959999084472656,23.823009490966797,0.0,-0.1576642096042633,-0.0020400681532919407,-1.1393725872039795,1777838698795218738
1777838698899884338,23.823009490966797,0.0,-0.15848159790039062,-0.0015091896057128906,-1.141920804977417,27.260000228881836,74.83976745605469,0.0,0.0,0.0,0.0,0.0,23.823009490966797,0.0,78.68885803222656,243.10183715820312,84.30823516845703,1777838698895293510
1777838699000676575,23.823009490966797,0.0,-0.15661318600177765,-0.0025383629836142063,-1.1401207447052002,27.260000228881836,27.260000228881836,26.450000762939453,29.84000015258789,27.979999542236328,30.0,30.959999084472656,23.823009490966797,0.0,-0.15642523765563965,-0.0027573108673095703,-1.141547679901123,1777838698995340708
1777838699100370420,23.823009490966797,0.0,-0.15725532174110413,-0.003569523338228464,-1.1402554512023926,27.260000228881836,27.34000015258789,26.450000762939453,29.670000076293945,27.979999542236328,30.0,31.040000915527344,23.824722290039062,0.0,-0.15694180130958557,-0.0025526680983603,-1.1403257846832275,1777838699095412128
1777838699200029116,23.823009490966797,0.0,-0.15725532174110413,-0.003569523338228464,-1.1402554512023926,27.260000228881836,27.34000015258789,26.450000762939453,29.670000076293945,27.979999542236328,30.0,31.040000915527344,23.824722290039062,0.0,-0.15694180130958557,-0.0025526680983603,-1.1403257846832275,1777838699095412128
1777838699300820131,279.0318603515625,175.0592803955078,78.68875885009766,243.10183715820312,84.30823516845703,74.83976745605469,27.34000015258789,26.450000762939453,29.670000076293945,27.979999542236328,30.0,31.040000915527344,23.824722290039062,0.0,-0.15702524781227112,-0.0015604496002197266,-1.1420289278030396,1777838699295546246
1777838699400517754,279.0318603515625,175.0592803955078,78.68875885009766,243.10183715820312,84.30823516845703,74.83976745605469,27.34000015258789,26.450000762939453,29.670000076293945,27.979999542236328,30.0,31.040000915527344,23.824722290039062,0.0,-0.15702524781227112,-0.0015604496002197266,-1.1420289278030396,1777838699295546246
1777838699500234303,279.0318603515625,175.0592803955078,78.68875885009766,243.10183715820312,84.30823516845703,74.83976745605469,27.260000228881836,26.450000762939453,29.760000228881836,27.979999542236328,30.0,31.040000915527344,23.824722290039062,0.0,-0.15777388215065002,-0.006493330001831055,-1.1419192552566528,1777838699495660735
1777838699599872203,279.0318603515625,175.0592803955078,78.68875885009766,243.10183715820312,84.30823516845703,74.83976745605469,27.260000228881836,26.450000762939453,29.760000228881836,27.979999542236328,30.0,31.040000915527344,23.824722290039062,0.0,-0.15777388215065002,-0.006493330001831055,-1.1419192552566528,1777838699495660735
1777838699700667699,23.824722290039062,0.0,-0.15747427940368652,-0.0012028217315673828,-1.1398720741271973,27.260000228881836,27.260000228881836,26.450000762939453,29.760000228881836,27.979999542236328,30.0,31.040000915527344,23.824722290039062,0.0,-0.15777388215065002,-0.006493330001831055,-1.1419192552566528,1777838699611483790
1777838699800347229,23.824722290039062,0.0,-0.15795588493347168,-0.0032389163970947266,-1.1428356170654297,27.34000015258789,27.260000228881836,26.450000762939453,29.760000228881836,27.979999542236328,30.0,31.040000915527344,23.824722290039062,0.0,-0.15777388215065002,-0.006493330001831055,-1.1419192552566528,1777838699711479395
1777838699900004130,23.824722290039062,0.0,-0.15761294960975647,-0.0030930836219340563,-1.142923355102539,27.260000228881836,27.260000228881836,26.450000762939453,29.760000228881836,27.979999542236328,30.0,31.040000915527344,23.824722290039062,0.0,-0.15777388215065002,-0.006493330001831055,-1.1419192552566528,1777838699811473260
1777838700000759255,279.0318603515625,175.0592803955078,78.68875885009766,243.10183715820312,84.30823516845703,74.83976745605469,27.34000015258789,26.530000686645508,29.760000228881836,27.899999618530273,30.0,30.959999084472656,23.824722290039062,0.0,-0.15835046768188477,-0.0030342736281454563,-1.1403257846832275,1777838699995940057
