timestamp_ns,sensor_id,source,client,user_agent,kind,payload,result,error
1777838727894176527,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity_dropped_rate_limit""]}",
1777838727904178183,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838727914158803,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity_dropped_rate_limit""]}",
1777838727924202812,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838727934264543,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838727944176403,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity_dropped_rate_limit""]}",
1777838727954170467,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838727964169309,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838727974166948,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity_dropped_rate_limit""]}",
1777838727984198290,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838727994163761,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity_dropped_rate_limit""]}",
1777838728004171696,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728014175316,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728024200843,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728034201778,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728044183545,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity_dropped_rate_limit""]}",
1777838728054186332,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728064173822,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity_dropped_rate_limit""]}",
1777838728074226220,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728084199710,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity_dropped_rate_limit""]}",
1777838728094231459,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728104199375,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity_dropped_rate_limit""]}",
1777838728114163884,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728124214300,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728134223420,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728144211262,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity_dropped_rate_limit""]}",
1777838728154221030,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728164191909,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity_dropped_rate_limit""]}",
1777838728174192806,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728184170130,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity_dropped_rate_limit""]}",
1777838728194232601,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728204243110,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728214185544,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity_dropped_rate_limit""]}",
1777838728224214312,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728234205840,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity_dropped_rate_limit""]}",
1777838728244205367,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728254196301,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity_dropped_rate_limit""]}",
1777838728264225069,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728274183467,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity_dropped_rate_limit""]}",
1777838728284237272,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728294184317,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity_dropped_rate_limit""]}",
1777838728304199067,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728314185631,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity_dropped_rate_limit""]}",
1777838728324301214,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728334205204,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity_dropped_rate_limit""]}",
1777838728344193546,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728354203073,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728364191415,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity_dropped_rate_limit""]}",
1777838728374167720,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728384225877,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728394248738,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728404247765,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728414261440,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728424232301,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity_dropped_rate_limit""]}",
1777838728434186161,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728444257022,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728454275586,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728464241409,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity_dropped_rate_limit""]}",
1777838728474192418,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728484178797,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity_dropped_rate_limit""]}",
1777838728494193176,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728504246036,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728514263545,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728524203683,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity_dropped_rate_limit""]}",
1777838728534201729,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728544211145,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728554317191,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
1777838728564229051,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity_dropped_rate_limit""]}",
1777838728574219523,kinova_arm,udp,127.0.0.1:38057,,command,"{""joint_1_vel"":6.3,""joint_2_vel"":0.0,""joint_3_vel"":0.0,""joint_4_vel"":0.0,""joint_5_vel"":0.0,""joint_6_vel"":0.0}","{""sent"":[""angular_velocity""]}",
