timestamp_ns,activated,going_to_position,status,object_status,fault,position_request_echo,position,current_raw,current_a,link_up,timestamp_ns
1781060971516004668,,,,,,,,,,,
1781060971615988685,,,,,,,,,,,
1781060971716410872,,,,,,,,,,,
1781060971816350251,,,,,,,,,,,
1781060971915958878,,,,,,,,,,,
1781060972016350290,,,,,,,,,,,
1781060972116337521,,,,,,,,,,,
1781060972216323969,,,,,,,,,,,
1781060972316227381,,,,,,,,,,,
1781060972416270978,,,,,,,,,,,
1781060972516178152,,,,,,,,,,,
1781060972616248847,,,,,,,,,,,
1781060972716171014,,,,,,,,,,,
1781060972816261021,,,,,,,,,,,
1781060972916293005,,,,,,,,,,,
1781060973016391773,,,,,,,,,,,
1781060973116405742,,,,,,,,,,,
1781060973216276618,,,,,,,,,,,
1781060973316373729,,,,,,,,,,,
1781060973416360146,,,,,,,,,,,
1781060973516313342,,,,,,,,,,,
1781060973616265613,,,,,,,,,,,
1781060973716289035,,,,,,,,,,,
1781060973816308303,,,,,,,,,,,
1781060973916312416,,,,,,,,,,,
1781060974016287154,,,,,,,,,,,
1781060974116216217,,,,,,,,,,,
1781060974216212835,,,,,,,,,,,
1781060974316313603,,,,,,,,,,,
1781060974416272193,,,,,,,,,,,
1781060974516330157,,,,,,,,,,,
1781060974616383361,,,,,,,,,,,
1781060974716460175,,,,,,,,,,,
1781060974816323868,,,,,,,,,,,
1781060974916324912,,,,,,,,,,,
1781060975017676073,,,,,,,,,,,
1781060975116374352,,,,,,,,,,,
1781060975216298473,,,,,,,,,,,
1781060975316522691,,,,,,,,,,,
1781060975416380820,,,,,,,,,,,
1781060975516190721,,,,,,,,,,,
1781060975616720429,,,,,,,,,,,
1781060975716341573,,,,,,,,,,,
1781060975816494910,,,,,,,,,,,
1781060975916239009,,,,,,,,,,,
1781060976016295429,,,,,,,,,,,
1781060976121696739,,,,,,,,,,,
1781060976222377203,,,,,,,,,,,
1781060976322697534,,,,,,,,,,,
1781060976422612120,,,,,,,,,,,
1781060976522957198,,,,,,,,,,,
1781060976622115192,,,,,,,,,,,
1781060976722476040,,,,,,,,,,,
1781060976822354115,,,,,,,,,,,
1781060976922422798,,,,,,,,,,,
1781060977022558719,,,,,,,,,,,
1781060977122480772,,,,,,,,,,,
1781060977222293335,,,,,,,,,,,
1781060977322444160,,,,,,,,,,,
1781060977423731777,,,,,,,,,,,
1781060977522426062,,,,,,,,,,,
1781060977622139217,,,,,,,,,,,
1781060977722538601,,,,,,,,,,,
1781060977822858701,,,,,,,,,,,
1781060977922327418,,,,,,,,,,,
1781060978022226853,,,,,,,,,,,
1781060978122524166,,,,,,,,,,,
1781060978222251735,,,,,,,,,,,
1781060978322589770,,,,,,,,,,,
1781060978422881436,,,,,,,,,,,
1781060978522580135,,,,,,,,,,,
1781060978622187409,true,false,3,3,0,0,0,0,0.0,true,1781060978622081829
1781060978722664536,true,false,3,3,0,0,0,0,0.0,true,1781060978718704934
1781060978822556525,true,false,3,3,0,0,0,0,0.0,true,1781060978819715697
1781060978922057860,true,false,3,3,0,0,0,0,0.0,true,1781060978919332031
1781060979022133697,true,false,3,3,0,0,0,0,0.0,true,1781060979020222457
1781060979122970173,true,false,3,3,0,0,0,0,0.0,true,1781060979119882140
1781060979222114187,true,false,3,3,0,0,0,0,0.0,true,1781060979220194261
1781060979322741987,true,false,3,3,0,0,0,0,0.0,true,1781060979320765421
1781060979421963656,true,false,3,3,0,0,0,0,0.0,true,1781060979421159287
1781060979522063602,true,false,3,3,0,0,0,0,0.0,true,1781060979521833204
1781060979622505814,true,false,3,3,0,0,0,0,0.0,true,1781060979608273366
1781060979722042049,true,false,3,3,0,0,0,0,0.0,true,1781060979712787237
1781060979822297510,true,false,3,3,0,0,0,0,0.0,true,1781060979815564016
1781060979922708915,true,false,3,3,0,0,0,0,0.0,true,1781060979913318735
1781060980022762206,true,false,3,3,0,0,0,0,0.0,true,1781060980012508330
1781060980122179935,true,false,3,3,0,0,0,0,0.0,true,1781060980114242716
1781060980222333308,true,false,3,3,0,0,0,0,0.0,true,1781060980214294028
1781060980322298674,true,false,3,3,0,0,0,0,0.0,true,1781060980315087532
1781060980422266325,true,false,3,3,0,0,0,0,0.0,true,1781060980415096041
1781060980523040518,true,false,3,3,0,0,0,0,0.0,true,1781060980516099525
1781060980622017086,true,false,3,3,0,0,0,0,0.0,true,1781060980617197905
1781060980722841912,true,false,3,3,0,0,0,0,0.0,true,1781060980717833151
1781060980822308041,true,false,3,3,0,0,0,0,0.0,true,1781060980818288207
1781060980922481291,true,false,3,3,0,0,0,0,0.0,true,1781060980919457912
1781060981022796532,true,false,3,3,0,0,0,0,0.0,true,1781060981020066177
1781060981122828128,true,false,3,3,0,0,0,0,0.0,true,1781060981120777288
1781060981221980221,true,false,3,3,0,0,0,0,0.0,true,1781060981221894694
1781060981322547647,true,false,3,3,0,0,0,0,0.0,true,1781060981302076321
1781060981422581520,true,false,3,3,0,0,0,0,0.0,true,1781060981402869824
1781060981522496877,true,false,3,3,0,0,0,0,0.0,true,1781060981503445890
1781060981622618122,true,false,3,3,0,0,0,0,0.0,true,1781060981603440877
1781060981722445674,true,false,3,3,0,0,0,0,0.0,true,1781060981706516449
1781060981822864379,true,false,3,3,0,0,0,0,0.0,true,1781060981804723902
1781060981922402414,true,false,3,3,0,0,0,0,0.0,true,1781060981907285407
1781060982022588940,true,false,3,3,0,0,0,0,0.0,true,1781060982006203929
1781060982122939484,true,false,3,3,0,0,0,0,0.0,true,1781060982106902729
