timestamp_ns,node_id,axis_error,axis_state,procedure_result,trajectory_done,pos_estimate,vel_estimate,shadow_count,count_cpr,iq_setpoint,iq_measured,bus_voltage,bus_current,active_errors,disarm_reason,torque_target,torque_estimate,electrical_power,mechanical_power,fet_temp,motor_temp,timestamp_ns
1781024400057583300,44,0,8,0,true,0.0156,0.0,128,8192,0.442,0.442,47.79,0.442,0,0,0.0367,0.0367,21.13,0.0,27.5,23.5,1781024400046447201
1781024400158341492,44,0,8,0,true,0.0156,0.0,128,8192,0.444,0.444,47.79,0.444,0,0,0.0369,0.0369,21.24,0.0,27.5,23.5,1781024400117285947
1781024400255896692,44,0,8,0,true,0.0156,0.0,128,8192,0.443,0.443,47.79,0.443,0,0,0.0368,0.0368,21.18,0.0,27.5,23.5,1781024400235270589
1781024400356110819,44,0,8,0,true,0.0156,0.0,128,8192,0.443,0.443,47.79,0.443,0,0,0.0368,0.0368,21.17,0.0,27.5,23.5,1781024400353905579
1781024400456660716,44,0,8,0,true,0.0156,0.0,128,8192,0.443,0.443,47.79,0.443,0,0,0.0368,0.0368,21.16,0.0,27.5,23.5,1781024400443870063
1781024400556688815,44,0,8,0,true,0.0156,0.0,128,8192,0.443,0.443,47.79,0.443,0,0,0.0367,0.0367,21.16,0.0,27.5,23.5,1781024400514922459
1781024400656225675,44,0,8,0,true,0.0156,0.0,128,8192,0.443,0.443,47.79,0.443,0,0,0.0368,0.0368,21.16,0.0,27.5,23.5,1781024400646257371
1781024400756562514,44,0,8,0,true,0.0156,0.0,128,8192,0.443,0.443,47.79,0.443,0,0,0.0368,0.0368,21.16,0.0,27.5,23.5,1781024400746239778
1781024400857556729,44,0,8,0,true,0.0156,0.0,128,8192,0.443,0.443,47.79,0.443,0,0,0.0368,0.0368,21.17,0.0,27.5,23.5,1781024400846349612
1781024400956781181,44,0,8,0,true,0.0156,0.0,128,8192,0.443,0.443,47.79,0.443,0,0,0.0368,0.0368,21.18,0.0,27.5,23.5,1781024400954263256
1781024401056559897,44,0,8,0,true,0.0156,0.0,128,8192,0.443,0.443,47.79,0.443,0,0,0.0368,0.0368,21.18,0.0,27.5,23.5,1781024401042704302
1781024401156731218,44,0,8,0,true,0.0156,0.0,128,8192,0.443,0.443,47.79,0.443,0,0,0.0368,0.0368,21.18,0.0,27.5,23.5,1781024401127443665
1781024401256616573,44,0,8,0,true,0.0156,0.0,128,8192,0.443,0.443,47.79,0.443,0,0,0.0368,0.0368,21.2,0.0,27.5,23.5,1781024401238534810
