timestamp_ns,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_1_temp,joint_2_temp,joint_3_temp,joint_4_temp,joint_5_temp,joint_6_temp,bus_voltage,bus_current,accel_x,accel_y,accel_z,timestamp_ns
1777834137940985666,275.0936584472656,175.3435516357422,78.51717376708984,243.1045379638672,85.92996978759766,74.1781234741211,24.280000686645508,23.309999465942383,23.309999465942383,22.829999923706055,22.90999984741211,23.6299991607666,23.765974044799805,0.0,-0.16507625579833984,0.04211266711354256,-1.1464512348175049,1777834137555937662
1777834138040645219,275.0936584472656,175.3435516357422,78.51717376708984,243.1045379638672,85.92996978759766,74.1781234741211,24.280000686645508,23.309999465942383,23.309999465942383,22.829999923706055,22.90999984741211,23.6299991607666,23.765974044799805,0.0,-0.16507625579833984,0.04211266711354256,-1.1464512348175049,1777834137555937662
1777834138140647088,23.765974044799805,0.0,-0.16574540734291077,0.03751714900135994,-1.144348382949829,24.280000686645508,74.1781234741211,0.0,0.0,0.0,0.0,0.0,275.0936584472656,175.34336853027344,78.51717376708984,243.1045379638672,85.92996978759766,1777834138140721348
1777834138240650513,23.765974044799805,0.0,-0.16574540734291077,0.03751714900135994,-1.144348382949829,24.280000686645508,74.1781234741211,0.0,0.0,0.0,0.0,0.0,275.0936584472656,175.3434600830078,78.51727294921875,243.1045379638672,85.92996978759766,1777834138140721348
1777834138340620271,23.765974044799805,0.0,-0.16574540734291077,0.03751714900135994,-1.144348382949829,24.280000686645508,74.1781234741211,0.0,0.0,0.0,0.0,0.0,275.0936584472656,175.3434600830078,78.51727294921875,243.1045379638672,85.92996978759766,1777834138140721348
1777834138440653177,23.765974044799805,0.0,-0.1635010987520218,0.038437046110630035,-1.1455789804458618,24.280000686645508,24.360000610351562,23.389999389648438,23.309999465942383,22.829999923706055,22.989999771118164,23.6299991607666,23.765974044799805,0.0,-0.16429424285888672,0.03670215606689453,-1.1458451747894287,1777834138340790531
1777834138540654121,23.765974044799805,0.0,-0.1635010987520218,0.038437046110630035,-1.1455789804458618,24.280000686645508,24.360000610351562,23.389999389648438,23.309999465942383,22.829999923706055,22.989999771118164,23.6299991607666,23.765974044799805,0.0,-0.16429424285888672,0.03670215606689453,-1.1458451747894287,1777834138340790531
1777834138640665712,23.765974044799805,0.0,-0.1634712964296341,0.03716588020324707,-1.1458030939102173,24.280000686645508,24.280000686645508,23.389999389648438,23.309999465942383,22.829999923706055,22.989999771118164,23.6299991607666,23.765974044799805,0.0,-0.16365885734558105,0.040142931044101715,-1.1469447612762451,1777834138540855307
1777834138740649267,23.765974044799805,0.0,-0.1634712964296341,0.03716588020324707,-1.1458030939102173,24.280000686645508,24.280000686645508,23.389999389648438,23.309999465942383,22.829999923706055,22.989999771118164,23.6299991607666,23.765974044799805,0.0,-0.16365885734558105,0.040142931044101715,-1.1469447612762451,1777834138540855307
1777834138840653395,275.0936584472656,175.3434600830078,78.51717376708984,243.1045379638672,85.92996978759766,74.1781234741211,24.280000686645508,23.389999389648438,23.309999465942383,22.829999923706055,22.989999771118164,23.6299991607666,23.76593780517578,0.0,-0.16483743488788605,0.03844499588012695,-1.146190881729126,1777834138765822809
1777834138940664394,275.0936584472656,175.3434600830078,78.51717376708984,243.1045379638672,85.92996978759766,74.1781234741211,24.280000686645508,23.389999389648438,23.309999465942383,22.829999923706055,22.989999771118164,23.6299991607666,23.76593780517578,0.0,-0.16483743488788605,0.03844499588012695,-1.146190881729126,1777834138765822809
1777834139040655837,275.0936584472656,175.3434600830078,78.51717376708984,243.1045379638672,85.92996978759766,74.1781234741211,24.360000610351562,23.309999465942383,23.229999542236328,22.829999923706055,23.06999969482422,23.6299991607666,23.76593780517578,0.0,-0.1640097200870514,0.039449531584978104,-1.1457104682922363,1777834138968473333
1777834139140668799,275.0936584472656,175.3434600830078,78.51717376708984,243.1045379638672,85.92996978759766,74.1781234741211,24.360000610351562,23.309999465942383,23.229999542236328,22.829999923706055,23.06999969482422,23.6299991607666,23.76593780517578,0.0,-0.1640097200870514,0.039449531584978104,-1.1457104682922363,1777834138968473333
1777834139240678520,275.0936584472656,175.3434600830078,78.51717376708984,243.1045379638672,85.92996978759766,74.1781234741211,24.200000762939453,23.309999465942383,23.229999542236328,22.829999923706055,22.989999771118164,23.549999237060547,23.76593780517578,0.0,-0.16500909626483917,0.03864367678761482,-1.1453218460083008,1777834139187695836
1777834139340680334,275.0936584472656,175.3434600830078,78.51717376708984,243.1045379638672,85.92996978759766,74.1781234741211,24.200000762939453,23.309999465942383,23.229999542236328,22.829999923706055,22.989999771118164,23.549999237060547,23.76593780517578,0.0,-0.16500909626483917,0.03864367678761482,-1.1453218460083008,1777834139187695836
1777834139440672648,275.0936584472656,175.3434600830078,78.51717376708984,243.1045379638672,85.92996978759766,74.1781234741211,24.200000762939453,23.309999465942383,23.229999542236328,22.829999923706055,22.989999771118164,23.549999237060547,23.76593780517578,0.0,-0.16500909626483917,0.03864367678761482,-1.1453218460083008,1777834139363125738
1777834139540719313,275.0936584472656,175.3434600830078,78.51717376708984,243.1045379638672,85.92996978759766,74.1781234741211,24.200000762939453,23.309999465942383,23.229999542236328,22.829999923706055,22.989999771118164,23.549999237060547,23.76593780517578,0.0,-0.16500909626483917,0.03864367678761482,-1.1453218460083008,1777834139363125738
1777834139640667738,23.76593780517578,0.0,-0.16271550953388214,0.03776431083679199,-1.146026849746704,24.280000686645508,24.360000610351562,23.309999465942383,23.309999465942383,22.829999923706055,22.989999771118164,23.709999084472656,23.76593780517578,0.0,-0.1624651700258255,0.04138469696044922,-1.14790678024292,1777834139541286463
1777834139740682978,23.76593780517578,0.0,-0.16271550953388214,0.03776431083679199,-1.146026849746704,24.280000686645508,24.360000610351562,23.309999465942383,23.309999465942383,22.829999923706055,22.989999771118164,23.709999084472656,23.76593780517578,0.0,-0.1624651700258255,0.04138469696044922,-1.14790678024292,1777834139541286463
1777834139840638421,275.0936584472656,175.3434600830078,78.51717376708984,243.1045379638672,85.92996978759766,74.1781234741211,24.360000610351562,23.229999542236328,23.309999465942383,22.75,22.989999771118164,23.6299991607666,23.76593780517578,0.0,-0.1649896204471588,0.03651817515492439,-1.1447361707687378,1777834139762130249
1777834139940865280,275.0936584472656,175.3434600830078,78.51717376708984,243.1045379638672,85.92996978759766,74.1781234741211,24.360000610351562,23.229999542236328,23.309999465942383,22.75,22.989999771118164,23.6299991607666,23.76593780517578,0.0,-0.1649896204471588,0.03651817515492439,-1.1447361707687378,1777834139762130249
1777834140041049283,275.0936584472656,175.3434600830078,78.51717376708984,243.1045379638672,85.92996978759766,74.1781234741211,24.280000686645508,23.389999389648438,23.309999465942383,22.75,22.989999771118164,23.6299991607666,23.76593780517578,0.0,-0.1629129946231842,0.04081646353006363,-1.147533655166626,1777834139960216933
1777834140141259983,275.0936584472656,175.3434600830078,78.51717376708984,243.1045379638672,85.92996978759766,74.1781234741211,24.280000686645508,23.389999389648438,23.309999465942383,22.75,22.989999771118164,23.6299991607666,23.76593780517578,0.0,-0.1629129946231842,0.04081646353006363,-1.147533655166626,1777834139960216933
1777834140240361372,275.0936584472656,175.3434600830078,78.51717376708984,243.1045379638672,85.92996978759766,74.1781234741211,24.280000686645508,23.389999389648438,23.309999465942383,22.75,22.989999771118164,23.6299991607666,23.76593780517578,0.0,-0.1629129946231842,0.04081646353006363,-1.147533655166626,1777834140167307317
1777834140340553927,23.76593780517578,0.0,-0.16619403660297394,0.039091505110263824,-1.1450600624084473,24.360000610351562,24.280000686645508,23.389999389648438,23.309999465942383,22.75,22.989999771118164,23.6299991607666,23.76593780517578,0.0,-0.1629129946231842,0.04081646353006363,-1.147533655166626,1777834140341585802
1777834140440498570,23.76593780517578,0.0,-0.16619403660297394,0.039091505110263824,-1.1450600624084473,24.360000610351562,24.280000686645508,23.389999389648438,23.229999542236328,22.829999923706055,22.989999771118164,23.549999237060547,23.76593780517578,0.0,-0.16535957157611847,0.04203081130981445,-1.145370364189148,1777834140341585802
1777834140540424307,23.76593780517578,0.0,-0.16619403660297394,0.039091505110263824,-1.1450600624084473,24.360000610351562,24.280000686645508,23.389999389648438,23.229999542236328,22.829999923706055,22.989999771118164,23.549999237060547,23.76593780517578,0.0,-0.16535957157611847,0.04203081130981445,-1.145370364189148,1777834140341585802
1777834140640360267,275.0936584472656,175.3434600830078,78.51717376708984,243.1045379638672,85.92996978759766,74.1781234741211,24.280000686645508,23.389999389648438,23.229999542236328,22.829999923706055,22.989999771118164,23.549999237060547,23.76593780517578,0.0,-0.16535957157611847,0.04203081130981445,-1.145370364189148,1777834140578219537
1777834140740548111,275.0936584472656,175.3434600830078,78.51717376708984,243.1045379638672,85.92996978759766,74.1781234741211,24.280000686645508,23.309999465942383,23.309999465942383,22.75,22.989999771118164,23.709999084472656,23.76593780517578,0.0,-0.16301710903644562,0.03883758932352066,-1.14577054977417,1777834140578219537
1777834140840473273,275.0936584472656,175.3434600830078,78.51717376708984,243.1045379638672,85.92996978759766,74.1781234741211,24.360000610351562,23.229999542236328,23.469999313354492,22.90999984741211,22.989999771118164,23.709999084472656,23.76593780517578,0.0,-0.1632845401763916,0.039897359907627106,-1.1462358236312866,1777834140761584490
