timestamp_ns,node_id,axis_error,axis_state,procedure_result,trajectory_done,pos_estimate,vel_estimate,shadow_count,count_cpr,iq_setpoint,iq_measured,bus_voltage,bus_current,active_errors,disarm_reason,torque_target,torque_estimate,electrical_power,mechanical_power,fet_temp,motor_temp,timestamp_ns
1777834122014914893,32,0,0,0,false,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,,0
1777834122115062689,32,16777216,1,0,true,-0.0015989318490028381,0.034278567880392075,0,0,0.0,0.0,47.89117431640625,0.0,16777216,0,-0.008148815482854843,0.0,0.0,0.0,25.91204833984375,,1777834122086695896
1777834122215095484,32,16777216,1,0,true,-0.0015178807079792023,0.040036462247371674,0,0,0.0,0.0,47.90126419067383,0.0,16777216,0,-0.0048707015812397,0.0,0.0,0.0,25.91259765625,,1777834122186697617
1777834122315064724,32,16777216,1,0,true,-0.0017429925501346588,-0.08021456003189087,0,0,0.0,0.0,47.90126419067383,0.0,0,0,0.01648322306573391,0.0,0.0,0.0,25.913970947265625,,1777834122286703820
1777834122415127315,32,0,1,0,true,-0.0016610249876976013,-0.03635483980178833,0,0,0.0,0.0,47.90799331665039,0.0,0,0,0.004652953241020441,0.0,0.0,0.0,25.91485595703125,,1777834122386689504
1777834122515110777,32,0,1,0,true,-0.0015752427279949188,-0.007088461425155401,0,0,0.0,0.0,47.90126419067383,0.0,0,0,0.004187215585261583,0.0,0.0,0.0,25.91583251953125,,1777834122486698781
1777834122615045813,32,0,1,0,true,-0.0016034916043281555,0.016717083752155304,0,0,0.0,0.0,47.88444519042969,0.0,0,0,-0.0015588293317705393,0.0,0.0,0.0,25.915985107421875,,1777834122586693687
1777834122715116145,32,0,1,0,true,-0.0016416236758232117,-0.02756449393928051,0,0,0.0,0.0,47.894535064697266,0.0,0,0,0.0023459242656826973,0.0,0.0,0.0,25.916656494140625,,1777834122686715075
1777834122815054959,32,0,1,0,true,-0.0017149709165096283,-0.03333074972033501,0,0,0.0,0.0,47.91471862792969,0.0,0,0,0.00812961533665657,0.0,0.0,0.0,25.91717529296875,,1777834122786705055
1777834122915122680,32,0,1,0,true,-0.0015837512910366058,0.02368665486574173,0,0,0.0,0.0,47.89789962768555,0.0,0,0,-0.0022893405985087156,0.0,0.0,0.0,25.916900634765625,,1777834122886700276
1777834123015073105,32,0,1,0,true,-0.001696709543466568,0.00004919840284856036,0,0,0.0,0.0,47.894535064697266,0.0,0,0,0.0005092682549729943,0.0,0.0,0.0,25.91839599609375,,1777834122986719645
1777834123115112993,32,0,1,0,true,-0.0014661215245723724,0.08283492922782898,0,0,0.0,0.0,47.894535064697266,0.0,0,0,-0.013337681069970131,0.0,0.0,0.0,25.92034912109375,,1777834123086719996
1777834123215064565,32,0,1,0,true,-0.0017539747059345245,0.004279241431504488,0,0,0.0,0.0,47.90462875366211,0.0,0,0,-0.00009471597149968147,0.0,0.0,0.0,25.920440673828125,,1777834123186715699
1777834123315074879,32,0,1,0,true,-0.0015135817229747772,0.03782552853226662,0,0,0.0,0.0,47.90799331665039,0.0,0,0,-0.006963884457945824,0.0,0.0,0.0,25.92108154296875,,1777834123286716753
1777834123415063415,32,0,1,0,true,-0.0017373859882354736,-0.0681450292468071,0,0,0.0,0.0,47.90126419067383,0.0,0,0,0.010811942629516125,0.0,0.0,0.0,25.921600341796875,,1777834123386715363
1777834123515056673,32,0,1,0,true,-0.0014923028647899628,0.012640226632356644,0,0,0.0,0.0,47.894535064697266,0.0,0,0,-0.002408029977232218,0.0,0.0,0.0,25.92181396484375,,1777834123486728714
1777834123615129265,32,0,1,0,true,-0.0014102496206760406,0.06305037438869476,0,0,0.0,0.0,47.89789962768555,0.0,0,0,-0.010220776312053204,0.0,0.0,0.0,25.924102783203125,,1777834123586734861
1777834123715094004,32,0,1,0,true,-0.0015568584203720093,0.00760221341624856,0,0,0.0,0.0,47.89789962768555,0.0,0,0,-0.00037668575532734394,0.0,0.0,0.0,25.924163818359375,,1777834123686731619
1777834123815128151,32,0,1,0,true,-0.0014612600207328796,0.027737872675061226,0,0,0.0,0.0,47.90462875366211,0.0,0,0,-0.0029619173146784306,0.0,0.0,0.0,25.9246826171875,,1777834123786723284
1777834123915063020,32,0,1,0,true,-0.0016186535358428955,-0.031219467520713806,0,0,0.0,0.0,47.91135787963867,0.0,0,0,0.0034182630479335785,0.0,0.0,0.0,25.926513671875,,1777834123886732228
1777834124015142223,32,0,1,0,true,-0.0015158578753471375,-0.009455417282879353,0,0,0.0,0.0,47.89789962768555,0.0,0,0,0.001987192779779434,0.0,0.0,0.0,25.92730712890625,,1777834123986728060
1777834124115075055,32,0,1,0,true,-0.001725994050502777,-0.021778205409646034,0,0,0.0,0.0,47.88780975341797,0.0,0,0,0.003470586147159338,0.0,0.0,0.0,25.928314208984375,,1777834124086719948
1777834124215065832,32,0,1,0,true,-0.0017836019396781921,-0.10258115828037262,0,0,0.0,0.0,47.90462875366211,0.0,0,0,0.018026890233159065,0.0,0.0,0.0,25.92877197265625,,1777834124186726687
1777834124315133868,32,0,1,0,true,-0.0015617795288562775,-0.0013575558550655842,0,0,0.0,0.0,47.90462875366211,0.0,0,0,0.0009858660632744431,0.0,0.0,0.0,25.929840087890625,,1777834124286724464
1777834124415081107,32,0,1,0,true,-0.0013930723071098328,0.0629149079322815,0,0,0.0,0.0,47.91471862792969,0.0,0,0,-0.008571947924792767,0.0,0.0,0.0,25.931976318359375,,1777834124386727074
1777834124515144792,32,0,1,0,true,-0.0017044991254806519,-0.0331440232694149,0,0,0.0,0.0,47.90462875366211,0.0,0,0,0.007043853402137756,0.0,0.0,0.0,25.93243408203125,,1777834124486734943
1777834124615075309,32,0,1,0,true,-0.0016297399997711182,-0.03842371702194214,0,0,0.0,0.0,47.90462875366211,0.0,0,0,0.004366170149296522,0.0,0.0,0.0,25.933502197265625,,1777834124586734850
1777834124715144086,32,0,1,0,true,-0.001544266939163208,0.009176176972687244,0,0,0.0,0.0,47.90462875366211,0.0,0,0,-0.0016449936665594578,0.0,0.0,0.0,25.93414306640625,,1777834124686723385
1777834124815081640,32,0,1,0,true,-0.0015488937497138977,0.016630414873361588,0,0,0.0,0.0,47.90799331665039,0.0,0,0,-0.002958938479423523,0.0,0.0,0.0,25.9344482421875,,1777834124786737940
1777834124915108046,32,0,1,0,true,-0.0016040019690990448,-0.0454506054520607,0,0,0.0,0.0,47.90462875366211,0.0,0,0,0.009861231781542301,0.0,0.0,0.0,25.935699462890625,,1777834124886742735
1777834125015082786,32,0,1,0,true,-0.0015601441264152527,0.027776971459388733,0,0,0.0,0.0,47.89789962768555,0.0,0,0,-0.0050129066221416,0.0,0.0,0.0,25.93572998046875,,1777834124986732012
