timestamp_ns,joint_1_pos,joint_2_pos,joint_3_pos,joint_4_pos,joint_5_pos,joint_6_pos,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,joint_1_torque,joint_2_torque,joint_3_torque,joint_4_torque,joint_5_torque,joint_6_torque,joint_1_current,joint_2_current,joint_3_current,joint_4_current,joint_5_current,joint_6_current,joint_1_temp,joint_2_temp,joint_3_temp,joint_4_temp,joint_5_temp,joint_6_temp,bus_voltage,bus_current,accel_x,accel_y,accel_z,control_enabled,retract_state,robot_type,torque_sensors_available,timestamp_ns
1777792858581084872,0.0,2.3693572021746376e-38,2.350988981904268e-38,9.219142596792972e-41,0.0,0.0,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,-0.0008056599763222039,-0.0008056599763222039,-0.12568295001983643,-0.09023391455411911,0.00966791994869709,-0.022558478638529778,0.0,2.3693572021746376e-38,2.350988981904268e-38,9.219142596792972e-41,0.0,0.0,-1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,true,0,198,true,1777792858527931812
1777792858681087068,0.0,2.3693572021746376e-38,2.350988981904268e-38,9.219142596792972e-41,0.0,0.0,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,-0.0008056599763222039,-0.0008056599763222039,-0.12568295001983643,-0.09023391455411911,0.00966791994869709,-0.022558478638529778,0.0,2.3693572021746376e-38,2.350988981904268e-38,9.219142596792972e-41,0.0,0.0,-1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,true,0,198,true,1777792858527931812
1777792858781110375,0.0,2.3693572021746376e-38,2.350988981904268e-38,9.219142596792972e-41,0.0,0.0,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,4.610589981079102,0.12938818335533142,-0.5772645473480225,-16.76593780517578,8.726728439331055,-18.98105239868164,-0.0016113199526444077,0.0,-0.1240716353058815,-0.0926508978009224,0.006445279810577631,-0.021752819418907166,-1.401298464324817e-45,0.0,0.0,0.0,0.0,0.0,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,true,0,198,true,1777792858527931812
1777792858881100886,0.0,2.3693572021746376e-38,2.350988981904268e-38,9.219142596792972e-41,0.0,0.0,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,4.610589981079102,0.12938818335533142,-0.5772645473480225,-16.76593780517578,8.726728439331055,-18.98105239868164,-0.0016113199526444077,0.0,-0.1240716353058815,-0.0926508978009224,0.006445279810577631,-0.021752819418907166,29.59000015258789,28.6299991607666,34.75,34.90999984741211,32.0099983215332,35.959999084472656,23.763017654418945,0.0,-0.14947175979614258,-0.042319297790527344,-1.140884518623352,false,5,254,true,1777792858527931812
1777792858981098879,274.9136962890625,174.953125,78.55330657958984,242.5046844482422,84.15071105957031,74.74189758300781,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,4.610589981079102,0.12938818335533142,-0.5772645473480225,-16.76593780517578,8.726728439331055,-18.98105239868164,-0.0016113199526444077,0.0,-0.1240716353058815,-0.0926508978009224,0.006445279810577631,-0.021752819418907166,29.59000015258789,28.6299991607666,34.75,34.90999984741211,32.0099983215332,35.959999084472656,23.763017654418945,0.0,-0.14947175979614258,-0.042319297790527344,-1.140884518623352,false,5,254,true,1777792858839642023
1777792859081100019,274.9136962890625,174.953125,78.55330657958984,242.5046844482422,84.15071105957031,74.74189758300781,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,4.66393518447876,0.13046187162399292,-0.5996553897857666,-16.761301040649414,8.726682662963867,-18.98723793029785,0.0,0.0,-0.12971125543117523,-0.09506787359714508,0.005639619659632444,-0.02416979894042015,29.59000015258789,28.6299991607666,34.75,34.90999984741211,32.0099983215332,35.959999084472656,23.763017654418945,0.0,-0.14947175979614258,-0.042319297790527344,-1.140884518623352,false,5,254,true,1777792858839642023
1777792859181100104,274.9136962890625,174.953125,78.55330657958984,242.5046844482422,84.15071105957031,74.74189758300781,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,4.66393518447876,0.13046187162399292,-0.5996553897857666,-16.761301040649414,8.726682662963867,-18.98723793029785,0.0,0.0,-0.12971125543117523,-0.09506787359714508,0.005639619659632444,-0.02416979894042015,29.59000015258789,28.790000915527344,34.83000183105469,34.90999984741211,31.93000030517578,35.959999084472656,23.763017654418945,0.0,-0.15146096050739288,-0.041620731353759766,-1.1403095722198486,false,5,254,true,1777792858839642023
1777792859281093763,0.0,2.3693572021746376e-38,2.350988981904268e-38,9.219142596792972e-41,0.0,0.0,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,4.66393518447876,0.13046187162399292,-0.5996553897857666,-16.761301040649414,8.726682662963867,-18.98723793029785,0.0,0.0,-0.12971125543117523,-0.09506787359714508,0.005639619659632444,-0.02416979894042015,29.59000015258789,28.790000915527344,34.83000183105469,34.90999984741211,31.93000030517578,35.959999084472656,23.763017654418945,0.0,-0.15146096050739288,-0.041620731353759766,-1.1403095722198486,false,5,254,true,1777792859173022584
1777792859381131552,0.0,2.3693572021746376e-38,2.350988981904268e-38,9.219142596792972e-41,0.0,0.0,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,4.646026611328125,0.13446107506752014,-0.621962308883667,-16.75933837890625,8.710844039916992,-18.976116180419922,-0.005639619659632444,0.0,-0.12326597422361374,-0.09184523671865463,0.007250939961522818,-0.021752819418907166,29.59000015258789,28.790000915527344,34.83000183105469,34.90999984741211,31.93000030517578,35.959999084472656,23.763017654418945,0.0,-0.15146096050739288,-0.041620731353759766,-1.1403095722198486,false,5,254,true,1777792859173022584
1777792859481120933,0.0,2.3693572021746376e-38,2.350988981904268e-38,9.219142596792972e-41,0.0,0.0,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,4.646026611328125,0.13446107506752014,-0.621962308883667,-16.75933837890625,8.710844039916992,-18.976116180419922,-0.005639619659632444,0.0,-0.12326597422361374,-0.09184523671865463,0.007250939961522818,-0.021752819418907166,29.510000228881836,28.709999084472656,34.66999816894531,34.90999984741211,32.0099983215332,35.959999084472656,23.763017654418945,0.0,-0.1495150625705719,-0.04255135729908943,-1.1420197486877441,false,5,254,true,1777792859173022584
1777792859581093666,0.0,2.3693572021746376e-38,2.350988981904268e-38,9.219142596792972e-41,0.0,0.0,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,4.646026611328125,0.13446107506752014,-0.621962308883667,-16.75933837890625,8.710844039916992,-18.976116180419922,-0.005639619659632444,0.0,-0.12326597422361374,-0.09184523671865463,0.007250939961522818,-0.021752819418907166,29.510000228881836,28.709999084472656,34.66999816894531,34.90999984741211,32.0099983215332,35.959999084472656,23.763017654418945,0.0,-0.1495150625705719,-0.04255135729908943,-1.1420197486877441,false,5,254,true,1777792859173022584
1777792859681110288,0.0,2.3693572021746376e-38,2.350988981904268e-38,9.219142596792972e-41,0.0,0.0,274.9136962890625,174.953125,78.55330657958984,242.5046844482422,84.15071105957031,74.7420425415039,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,0.0,-0.0008056599763222039,-0.12729427218437195,-0.09506787359714508,0.004833959974348545,-0.02416979894042015,29.510000228881836,28.709999084472656,34.66999816894531,34.90999984741211,32.0099983215332,35.959999084472656,23.763017654418945,0.0,-0.1495150625705719,-0.04255135729908943,-1.1420197486877441,false,5,254,true,1777792859173022584
1777792859781113559,0.0,2.3693572021746376e-38,2.350988981904268e-38,9.219142596792972e-41,0.0,0.0,274.9136962890625,174.953125,78.55330657958984,242.5046844482422,84.15071105957031,74.7420425415039,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,0.0,-0.0008056599763222039,-0.12729427218437195,-0.09506787359714508,0.004833959974348545,-0.02416979894042015,29.510000228881836,28.709999084472656,34.66999816894531,34.90999984741211,32.0099983215332,35.959999084472656,23.763017654418945,0.0,-0.1495150625705719,-0.04255135729908943,-1.1420197486877441,false,5,254,true,1777792859173022584
1777792859881100884,0.0,2.3693572021746376e-38,2.350988981904268e-38,9.219142596792972e-41,0.0,0.0,274.9136962890625,174.953125,78.55330657958984,242.5046844482422,84.15071105957031,74.7420425415039,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,0.0,-0.0008056599763222039,-0.12729427218437195,-0.09506787359714508,0.004833959974348545,-0.02416979894042015,29.59000015258789,28.709999084472656,34.66999816894531,34.90999984741211,32.0099983215332,35.880001068115234,23.763017654418945,0.0,-0.15081682801246643,-0.04256685450673103,-1.139564871788025,false,5,254,true,1777792859173022584
1777792859981096840,274.9136962890625,174.953125,78.55330657958984,242.5046844482422,84.15071105957031,74.7421875,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,0.0,-0.0008056599763222039,-0.12729427218437195,-0.09506787359714508,0.004833959974348545,-0.02416979894042015,29.59000015258789,28.709999084472656,34.66999816894531,34.90999984741211,32.0099983215332,35.880001068115234,23.763017654418945,0.0,-0.15081682801246643,-0.04256685450673103,-1.139564871788025,false,5,254,true,1777792859845926148
1777792860081109332,274.9136962890625,174.953125,78.55330657958984,242.5046844482422,84.15071105957031,74.7421875,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,0.0,-0.0008056599763222039,-0.12729427218437195,-0.09506787359714508,0.004833959974348545,-0.02416979894042015,29.59000015258789,28.709999084472656,34.66999816894531,34.90999984741211,32.0099983215332,35.880001068115234,23.763017654418945,0.0,-0.15081682801246643,-0.04256685450673103,-1.139564871788025,false,5,254,true,1777792859845926148
1777792860181110806,274.9136962890625,174.953125,78.55330657958984,242.5046844482422,84.15071105957031,74.7421875,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,4.635313034057617,0.1286354959011078,-0.671826958656311,-16.766550064086914,8.726004600524902,-18.976940155029297,0.0,-0.0008056599763222039,-0.12729427218437195,-0.09506787359714508,0.004833959974348545,-0.02416979894042015,-0.02416979894042015,0.0,0.0,0.0,0.0,0.0,-0.0032226399052888155,-0.0008056599763222039,-0.12165465950965881,-0.09426221996545792,0.006445279810577631,true,0,85,true,1777792859845926148
1777792860281116539,274.9136962890625,174.953125,78.55330657958984,242.5046844482422,84.15071105957031,74.7421875,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,4.635313034057617,0.1286354959011078,-0.671826958656311,-16.766550064086914,8.726004600524902,-18.976940155029297,0.0,-0.0008056599763222039,-0.12729427218437195,-0.09506787359714508,0.004833959974348545,-0.02416979894042015,-0.02416979894042015,0.0,0.0,0.0,0.0,0.0,-0.0032226399052888155,-0.0008056599763222039,-0.12165465950965881,-0.09426221996545792,0.006445279810577631,true,0,85,true,1777792859845926148
1777792860381116272,0.0,2.3693572021746376e-38,2.350988981904268e-38,9.219142596792972e-41,0.0,0.0,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,4.635313034057617,0.1286354959011078,-0.671826958656311,-16.766550064086914,8.726004600524902,-18.976940155029297,0.0,-0.0008056599763222039,-0.12729427218437195,-0.09506787359714508,0.004833959974348545,-0.02416979894042015,-0.02416979894042015,0.0,0.0,0.0,0.0,0.0,-0.0032226399052888155,-0.0008056599763222039,-0.12165465950965881,-0.09426221996545792,0.006445279810577631,true,0,85,true,1777792860193063447
1777792860481123283,0.0,2.3693572021746376e-38,2.350988981904268e-38,9.219142596792972e-41,0.0,0.0,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,4.635313034057617,0.1286354959011078,-0.671826958656311,-16.766550064086914,8.726004600524902,-18.976940155029297,4.62375020980835,0.10725679248571396,-0.6561238169670105,-16.777019500732422,8.72411823272705,-18.988216400146484,-0.02416979894042015,0.0,0.0,0.0,0.0,0.0,-0.0032226399052888155,-0.0008056599763222039,-0.12165465950965881,-0.09426221996545792,0.006445279810577631,true,0,85,true,1777792860193063447
1777792860581125738,0.0,2.3693572021746376e-38,2.350988981904268e-38,9.219142596792972e-41,0.0,0.0,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,4.635313034057617,0.1286354959011078,-0.671826958656311,-16.766550064086914,8.726004600524902,-18.976940155029297,4.62375020980835,0.10725679248571396,-0.6561238169670105,-16.777019500732422,8.72411823272705,-18.988216400146484,-0.02416979894042015,0.0,0.0,0.0,0.0,0.0,-0.0024169799871742725,0.0,-0.13132257759571075,-0.09023391455411911,0.006445279810577631,false,5,254,true,1777792860193063447
1777792860681133694,274.9136962890625,174.953125,78.55330657958984,242.5046844482422,84.15071105957031,74.7421875,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,4.635313034057617,0.1286354959011078,-0.671826958656311,-16.766550064086914,8.726004600524902,-18.976940155029297,4.62375020980835,0.10725679248571396,-0.6561238169670105,-16.777019500732422,8.72411823272705,-18.988216400146484,-0.02416979894042015,0.0,0.0,0.0,0.0,0.0,-0.0024169799871742725,0.0,-0.13132257759571075,-0.09023391455411911,0.006445279810577631,false,5,254,true,1777792860544629665
1777792860781129168,274.9136962890625,174.953125,78.55330657958984,242.5046844482422,84.15071105957031,74.7421875,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,4.635313034057617,0.1286354959011078,-0.671826958656311,-16.766550064086914,8.726004600524902,-18.976940155029297,4.62375020980835,0.10725679248571396,-0.6561238169670105,-16.777019500732422,8.72411823272705,-18.988216400146484,-0.02416979894042015,0.0,0.0,0.0,0.0,0.0,-0.0024169799871742725,0.0,-0.13132257759571075,-0.09023391455411911,0.006445279810577631,false,5,254,true,1777792860544629665
1777792860881121216,274.9136962890625,174.953125,78.55330657958984,242.5046844482422,84.15071105957031,74.7421875,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,4.639269828796387,0.11193998157978058,-0.5926053524017334,-16.747840881347656,8.699131965637207,-18.98609733581543,4.62375020980835,0.10725679248571396,-0.6561238169670105,-16.777019500732422,8.72411823272705,-18.988216400146484,-0.02416979894042015,0.0,0.0,0.0,0.0,0.0,-0.0024169799871742725,0.0,-0.13132257759571075,-0.09023391455411911,0.006445279810577631,false,5,254,true,1777792860544629665
1777792860981129264,274.9136962890625,174.953125,78.55330657958984,242.5046844482422,84.15071105957031,74.7421875,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,4.639269828796387,0.11193998157978058,-0.5926053524017334,-16.747840881347656,8.699131965637207,-18.98609733581543,4.62375020980835,0.10725679248571396,-0.6561238169670105,-16.777019500732422,8.72411823272705,-18.988216400146484,-0.020947160199284554,0.0,0.0,0.0,0.0,0.0,-0.0016113199526444077,0.0,-0.12165465950965881,-0.08781693875789642,0.004833959974348545,false,5,254,true,1777792860544629665
1777792861081137367,274.9136962890625,174.953125,78.55330657958984,242.5046844482422,84.15071105957031,74.74232482910156,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,4.639269828796387,0.11193998157978058,-0.5926053524017334,-16.747840881347656,8.699131965637207,-18.98609733581543,4.62375020980835,0.10725679248571396,-0.6561238169670105,-16.777019500732422,8.72411823272705,-18.988216400146484,-0.020947160199284554,0.0,0.0,0.0,0.0,0.0,-0.0016113199526444077,0.0,-0.12165465950965881,-0.08781693875789642,0.004833959974348545,false,5,254,true,1777792860929068614
1777792861181122174,274.9136962890625,174.953125,78.55330657958984,242.5046844482422,84.15071105957031,74.74232482910156,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,4.639269828796387,0.11193998157978058,-0.5926053524017334,-16.747840881347656,8.699131965637207,-18.98609733581543,4.62375020980835,0.10725679248571396,-0.6561238169670105,-16.777019500732422,8.72411823272705,-18.988216400146484,-0.020947160199284554,0.0,0.0,0.0,0.0,0.0,-0.0016113199526444077,0.0,-0.12165465950965881,-0.08781693875789642,0.004833959974348545,false,5,254,true,1777792860929068614
1777792861281111870,274.9136962890625,174.953125,78.55330657958984,242.5046844482422,84.15071105957031,74.74232482910156,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,4.627322196960449,0.10694621503353119,-0.6228039860725403,-16.751806259155273,8.70433521270752,-18.974853515625,0.0,0.0,-0.12165465950965881,-0.09103957563638687,0.007250939961522818,-0.02336413972079754,29.59000015258789,28.709999084472656,34.66999816894531,34.90999984741211,32.0099983215332,35.959999084472656,23.763017654418945,0.0,-0.1498425006866455,-0.04203597456216812,-1.139501690864563,false,5,254,true,1777792860929068614
1777792861381133270,274.9136962890625,174.953125,78.55330657958984,242.5046844482422,84.15071105957031,74.74232482910156,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,4.627322196960449,0.10694621503353119,-0.6228039860725403,-16.751806259155273,8.70433521270752,-18.974853515625,0.0,0.0,-0.12165465950965881,-0.09103957563638687,0.007250939961522818,-0.02336413972079754,29.59000015258789,28.709999084472656,34.66999816894531,34.90999984741211,32.0099983215332,35.959999084472656,23.763017654418945,0.0,-0.1498425006866455,-0.04203597456216812,-1.139501690864563,false,5,254,true,1777792860929068614
1777792861481135966,274.9136962890625,174.953125,78.55330657958984,242.5046844482422,84.15071105957031,74.74232482910156,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,4.627322196960449,0.10694621503353119,-0.6228039860725403,-16.751806259155273,8.70433521270752,-18.974853515625,0.0,0.0,-0.12165465950965881,-0.09103957563638687,0.007250939961522818,-0.02336413972079754,29.59000015258789,28.709999084472656,34.66999816894531,34.90999984741211,32.0099983215332,35.959999084472656,23.763017654418945,0.0,-0.1498425006866455,-0.04203597456216812,-1.139501690864563,false,5,254,true,1777792861283260357
1777792861581121199,274.9136962890625,174.953125,78.55330657958984,242.5046844482422,84.15071105957031,74.74232482910156,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,0.0,0.0,-0.12165465950965881,-0.09103957563638687,0.007250939961522818,-0.02336413972079754,29.59000015258789,28.709999084472656,34.66999816894531,34.90999984741211,32.0099983215332,35.959999084472656,23.763017654418945,0.0,-0.1498425006866455,-0.04203597456216812,-1.139501690864563,false,5,254,true,1777792861283260357
1777792861681129247,274.9136962890625,174.953125,78.55330657958984,242.5046844482422,84.15071105957031,74.74232482910156,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,-1.401298464324817e-45,-1.401298464324817e-45,-0.009765625,-0.3246753215789795,-1.401298464324817e-45,-1.401298464324817e-45,0.0,0.0,-0.12165465950965881,-0.09103957563638687,0.007250939961522818,-0.02336413972079754,-18.96888542175293,0.0,0.0,0.0,0.0,0.0,4.6346049308776855,0.09200622886419296,-0.6148483753204346,-16.76780128479004,8.717251777648926,true,0,245,true,1777792861283260357
