timestamp_ns,port,gps_tow,gps_week,ins_status_raw,ins_mode,ins_error,gnss_fix,gnss_compass_active,gnss_heading_aiding,yaw,pitch,roll,latitude,longitude,altitude,vel_north,vel_east,vel_down,att_uncertainty,pos_uncertainty,vel_uncertainty,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,gnss_num_sats,gnss_fix_type,temperature,pressure,last_async_header,messages_parsed,messages_dropped,timestamp_ns
1777792842795888555,/dev/ttyUSB_VN300,24765.050006,0,32896,0,0,false,false,false,163.3298797607422,0.1789519339799881,-0.16380451619625092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08858907967805862,-0.04116133227944374,0.14919157326221466,0.030270108953118324,0.018735673278570175,-9.389273643493652,-0.0005986909382045269,-0.0005336010362952948,-0.00017349794507026672,0,0,22.694026947021484,100.88900756835938,VNBIN,45,0,1777792842769600396
1777792842896659438,/dev/ttyUSB_VN300,24765.150006,0,32896,0,0,false,false,false,163.33131408691406,0.17897002398967743,-0.16332677006721497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08552492409944534,-0.04116348922252655,0.15177924931049347,0.0360356941819191,0.02737698145210743,-9.375946044921875,0.00014669960364699364,0.00026172545040026307,0.00006375694647431374,0,0,22.692550659179688,100.88900756835938,VNBIN,47,0,1777792842869334944
1777792842996683338,/dev/ttyUSB_VN300,24765.250006000002,0,32896,0,0,false,false,false,163.33377075195312,0.1800455003976822,-0.16184362769126892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08649390190839767,-0.0433000884950161,0.15172801911830902,0.02816384844481945,0.026624048128724098,-9.357017517089844,-0.0002845027483999729,-0.00017313857097178698,0.0009343335404992104,0,0,22.69118309020996,100.88900756835938,VNBIN,49,0,1777792842969021935
1777792843096655423,/dev/ttyUSB_VN300,24765.350006,0,32896,0,0,false,false,false,163.3372344970703,0.1789269894361496,-0.16227024793624878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08848758041858673,-0.04331238940358162,0.1541174203157425,0.016244549304246902,0.026237815618515015,-9.361616134643555,-0.00015182513743638992,-0.00008713360875844955,-0.00017349375411868095,0,0,22.691347122192383,100.86600494384766,VNBIN,51,0,1777792843069725077
1777792843196663434,/dev/ttyUSB_VN300,24765.450006000003,0,128,0,0,false,false,false,163.33639526367188,0.17732341587543488,-0.16286097466945648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08849582076072693,-0.04437226057052612,0.15164320170879364,0.03634411469101906,0.02790503017604351,-9.408683776855469,0.00019282987341284752,-7.447553798556328e-6,-0.0001864936202764511,0,0,22.692350387573242,100.88900756835938,VNBIN,53,0,1777792843169455162
1777792843296662315,/dev/ttyUSB_VN300,24765.550006,0,128,0,0,false,false,false,163.33367919921875,0.17774957418441772,-0.16313450038433075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0885661393404007,-0.04010426253080368,0.15289995074272156,0.032652631402015686,0.01923990808427334,-9.3824462890625,-0.0002518948167562485,-0.00023812009021639824,-0.0004135081544518471,0,0,22.692386627197266,100.87700653076172,VNBIN,55,0,1777792843269151487
1777792843396652122,/dev/ttyUSB_VN300,24765.650006,0,128,0,0,false,false,false,163.33705139160156,0.17732271552085876,-0.16460920870304108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08649413287639618,-0.043300528079271317,0.15172836184501648,0.022875405848026276,0.03030174784362316,-9.371883392333984,-0.00035487161949276924,0.000659045297652483,0.00028895027935504913,0,0,22.691715240478516,100.88900756835938,VNBIN,57,0,1777792843369852981
1777792843496661985,/dev/ttyUSB_VN300,24765.750006000002,0,128,0,0,false,false,false,163.33477783203125,0.17904163897037506,-0.16307087242603302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0875203013420105,-0.04329796880483627,0.15045391023159027,0.011643302626907825,0.03439026325941086,-9.379240036010742,-0.0006154528819024563,0.0002883074339479208,-0.00003332877531647682,0,0,22.692138671875,100.88900756835938,VNBIN,59,0,1777792843469587584
1777792843596687404,/dev/ttyUSB_VN300,24765.850006,0,128,0,0,false,false,false,163.33750915527344,0.1806369125843048,-0.16422440111637115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08644507080316544,-0.04650035500526428,0.15047694742679596,0.01893756166100502,0.03451450169086456,-9.397709846496582,-0.00018883589655160904,0.0006572988349944353,-0.00044957641512155533,0,0,22.69160270690918,100.87700653076172,VNBIN,61,0,1777792843569340520
1777792843696721118,/dev/ttyUSB_VN300,24765.950006000003,0,128,0,0,false,false,false,163.33934020996094,0.1792907863855362,-0.1656007170677185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08550375699996948,-0.042230166494846344,0.15177354216575623,0.028510943055152893,0.02914278395473957,-9.358169555664062,-0.00012898631393909454,-0.0000641942024230957,0.0004946934059262276,0,0,22.69091796875,100.88900756835938,VNBIN,63,0,1777792843670008884
1777792843796670055,/dev/ttyUSB_VN300,24766.050006,0,128,0,0,false,false,false,163.33920288085938,0.1792132556438446,-0.1636664718389511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08448559790849686,-0.04329179227352142,0.1505730152130127,0.03670937567949295,0.02288897894322872,-9.37938117980957,-0.00009704660624265671,-0.00003860378637909889,0.0004409337416291237,0,0,22.690914154052734,100.88900756835938,VNBIN,65,0,1777792843769723543
1777792843896662381,/dev/ttyUSB_VN300,24766.150006,0,128,0,0,false,false,false,163.34072875976562,0.1784122884273529,-0.16379208862781525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0864940658211708,-0.04329966753721237,0.15172773599624634,0.030403107404708862,0.020967528223991394,-9.385873794555664,-0.00011097360402345657,0.0003195464378222823,-0.000123695470392704,0,0,22.690628051757812,100.88900756835938,VNBIN,67,0,1777792843869451368
1777792843996932855,/dev/ttyUSB_VN300,24766.250006000002,0,128,0,0,false,false,false,163.33880615234375,0.17983126640319824,-0.1633090227842331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08850876986980438,-0.0422433577477932,0.15412285923957825,0.04450598359107971,0.04830140620470047,-9.388164520263672,0.000013925135135650635,-0.00029262842144817114,0.00009195040911436081,0,0,22.690433502197266,100.89300537109375,VNBIN,69,0,1777792843969156711
1777792844096694662,/dev/ttyUSB_VN300,24766.350006,0,32896,0,0,false,false,false,163.34230041503906,0.17965567111968994,-0.16466476023197174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08748427778482437,-0.04436926171183586,0.15168268978595734,0.031440503895282745,0.026171207427978516,-9.378708839416504,0.0002018841914832592,0.0006928607472218573,-0.0005602031014859676,0,0,22.690555572509766,100.88900756835938,VNBIN,71,0,1777792844069851224
1777792844196669413,/dev/ttyUSB_VN300,24766.450006000003,0,32896,0,0,false,false,false,163.33909606933594,0.17963267862796783,-0.16400137543678284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08950728178024292,-0.04437404125928879,0.15160346031188965,0.02469717524945736,0.020711684599518776,-9.380002975463867,0.0002582976594567299,0.000313368858769536,0.00035881204530596733,0,0,22.691768646240234,100.87700653076172,VNBIN,73,0,1777792844169560456
1777792844296222368,/dev/ttyUSB_VN300,24766.550006,0,32896,0,0,false,false,false,163.33746337890625,0.17898140847682953,-0.16397345066070557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08653663843870163,-0.04116453602910042,0.15173937380313873,0.021476563066244125,0.012903902679681778,-9.352067947387695,-0.0011046798899769783,-0.0005094178486615419,-0.0005274112336337566,0,0,22.692201614379883,100.88900756835938,VNBIN,75,0,1777792844269350615
1777792844396053489,/dev/ttyUSB_VN300,24766.650006,0,32896,0,0,false,false,false,163.3408203125,0.18084709346294403,-0.1626625955104828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08745507150888443,-0.04437921568751335,0.15415175259113312,0.026369333267211914,0.032635435461997986,-9.382783889770508,-0.0003463136963546276,-0.0005719027249142528,0.00026741623878479004,0,0,22.692272186279297,100.88900756835938,VNBIN,77,0,1777792844369009940
1777792844496781650,/dev/ttyUSB_VN300,24766.750006000002,0,32896,0,0,false,false,false,163.3357391357422,0.179591104388237,-0.1620350331068039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08855274319648743,-0.04223112761974335,0.15041989088058472,0.025480153039097786,0.02818354219198227,-9.379051208496094,-0.00010987650603055954,0.0000826158793643117,0.0003476971760392189,0,0,22.691791534423828,100.88900756835938,VNBIN,79,0,1777792844469707397
1777792844596679513,/dev/ttyUSB_VN300,24766.850006,0,32896,0,0,false,false,false,163.3369598388672,0.18175183236598969,-0.1631784588098526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08953511714935303,-0.042242392897605896,0.15284885466098785,0.028753243386745453,0.03216545283794403,-9.369481086730957,0.0005353488959372044,-0.00031771452631801367,-0.000700775533914566,0,0,22.69245147705078,100.88900756835938,VNBIN,81,0,1777792844569412444
1777792844696694061,/dev/ttyUSB_VN300,24766.950006000003,0,32896,0,0,false,false,false,163.33804321289062,0.18394967913627625,-0.16422751545906067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08848132938146591,-0.04437703639268875,0.15287743508815765,0.01668437570333481,0.04869331046938896,-9.375592231750488,-1.1380761861801147e-6,0.0001067458069883287,0.00035462621599435806,0,0,22.69209098815918,100.87700653076172,VNBIN,83,0,1777792844669120899
1777792844796024292,/dev/ttyUSB_VN300,24767.050006,0,32896,0,0,false,false,false,163.337646484375,0.18352732062339783,-0.1665080040693283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08746964484453201,-0.044374480843544006,0.1529172658920288,0.02203843556344509,0.0331261083483696,-9.370244026184082,-0.0004104175604879856,-0.0005613053217530251,0.0003740503452718258,0,0,22.69162368774414,100.88900756835938,VNBIN,85,0,1777792844769849152
