timestamp_ns,port,gps_tow,gps_week,ins_status_raw,ins_mode,ins_error,gnss_fix,gnss_compass_active,gnss_heading_aiding,yaw,pitch,roll,latitude,longitude,altitude,vel_north,vel_east,vel_down,att_uncertainty,pos_uncertainty,vel_uncertainty,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,gnss_num_sats,gnss_fix_type,temperature,pressure,last_async_header,messages_parsed,messages_dropped,timestamp_ns
1781020800072145939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020800171560933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020800271759863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020800371783826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020800472139023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020800571439655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020800672346352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020800772078541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020800872135989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020800972163536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020801071318055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020801171552064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020801271352801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020801371551745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020801472444347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020801572073402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020801671879228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020801771761449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020801872505252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020801971524268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020802071698186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020802171957918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020802272331260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020802371558518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020802472135242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020802572175964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020802672035530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020802772064032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020802872145752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020802971993692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020803071848196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020803171987910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020803274555285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020803371355033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020803472226560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020803571557838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020803672070821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020803772153510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020803871707098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020803971873697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020804071557290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020804173563110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020804271458657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020804372131406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020804471864754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020804572174025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020804672232416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020804771353735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020804871789577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020804971556198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020805071559502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020805171407734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020805271400883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020805371848070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020805471321905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020805571325310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020805671681596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020805771339246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020805873042066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020805972554188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020806071826956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020806172115719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020806271405868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020806373554465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020806473658610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020806571368644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020806672126966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020806772098126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020806872405665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781020806971958699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
