timestamp_ns,activated,going_to_position,status,object_status,fault,position_request_echo,position,current_raw,current_a,link_up,timestamp_ns
1781020800072145939,,,,,,,,,,,
1781020800171560933,,,,,,,,,,,
1781020800271759863,,,,,,,,,,,
1781020800371783826,,,,,,,,,,,
1781020800472139023,,,,,,,,,,,
1781020800571439655,,,,,,,,,,,
1781020800672346352,,,,,,,,,,,
1781020800772078541,,,,,,,,,,,
1781020800872135989,,,,,,,,,,,
1781020800972163536,,,,,,,,,,,
1781020801071318055,,,,,,,,,,,
1781020801171552064,,,,,,,,,,,
1781020801271352801,,,,,,,,,,,
1781020801371551745,,,,,,,,,,,
1781020801472444347,,,,,,,,,,,
1781020801572073402,,,,,,,,,,,
1781020801671879228,,,,,,,,,,,
1781020801771761449,,,,,,,,,,,
1781020801872505252,,,,,,,,,,,
1781020801971524268,,,,,,,,,,,
1781020802071698186,,,,,,,,,,,
1781020802171957918,,,,,,,,,,,
1781020802272331260,,,,,,,,,,,
1781020802371558518,,,,,,,,,,,
1781020802472135242,,,,,,,,,,,
1781020802572175964,,,,,,,,,,,
1781020802672035530,,,,,,,,,,,
1781020802772064032,,,,,,,,,,,
1781020802872145752,,,,,,,,,,,
1781020802971993692,,,,,,,,,,,
1781020803071848196,,,,,,,,,,,
1781020803171987910,,,,,,,,,,,
1781020803274555285,,,,,,,,,,,
1781020803371355033,,,,,,,,,,,
1781020803472226560,,,,,,,,,,,
1781020803571557838,,,,,,,,,,,
1781020803672070821,,,,,,,,,,,
1781020803772153510,,,,,,,,,,,
1781020803871707098,,,,,,,,,,,
1781020803971873697,,,,,,,,,,,
1781020804071557290,,,,,,,,,,,
1781020804173563110,,,,,,,,,,,
1781020804271458657,,,,,,,,,,,
1781020804372131406,,,,,,,,,,,
1781020804471864754,,,,,,,,,,,
1781020804572174025,,,,,,,,,,,
1781020804672232416,,,,,,,,,,,
1781020804771353735,,,,,,,,,,,
1781020804871789577,,,,,,,,,,,
1781020804971556198,,,,,,,,,,,
1781020805071559502,,,,,,,,,,,
1781020805171407734,,,,,,,,,,,
1781020805271400883,,,,,,,,,,,
1781020805371848070,,,,,,,,,,,
1781020805471321905,,,,,,,,,,,
1781020805571325310,,,,,,,,,,,
1781020805671681596,,,,,,,,,,,
1781020805771339246,,,,,,,,,,,
1781020805873042066,,,,,,,,,,,
1781020805972554188,,,,,,,,,,,
1781020806071826956,,,,,,,,,,,
1781020806172115719,,,,,,,,,,,
1781020806271405868,,,,,,,,,,,
1781020806373554465,,,,,,,,,,,
1781020806473658610,,,,,,,,,,,
1781020806571368644,,,,,,,,,,,
1781020806672126966,,,,,,,,,,,
1781020806772098126,,,,,,,,,,,
1781020806872405665,,,,,,,,,,,
1781020806971958699,,,,,,,,,,,
1781020807071590768,,,,,,,,,,,
1781020807172213194,,,,,,,,,,,
1781020807272131298,,,,,,,,,,,
1781020807371752041,,,,,,,,,,,
1781020807472270152,,,,,,,,,,,
1781020807572188057,,,,,,,,,,,
1781020807671319333,,,,,,,,,,,
1781020807772328843,,,,,,,,,,,
1781020807872193810,,,,,,,,,,,
1781020807972093930,,,,,,,,,,,
1781020808072159928,,,,,,,,,,,
1781020808173563252,,,,,,,,,,,
1781020808271783631,,,,,,,,,,,
1781020808372567769,,,,,,,,,,,
1781020808474564811,,,,,,,,,,,
1781020808571861374,,,,,,,,,,,
1781020808671795412,,,,,,,,,,,
1781020808771786294,,,,,,,,,,,
1781020808872194616,,,,,,,,,,,
1781020808971506537,,,,,,,,,,,
1781020809071412145,,,,,,,,,,,
1781020809171430446,,,,,,,,,,,
1781020809271389983,,,,,,,,,,,
1781020809371811784,,,,,,,,,,,
1781020809472117134,,,,,,,,,,,
1781020809571788157,,,,,,,,,,,
1781020809673559060,,,,,,,,,,,
1781020809772141413,,,,,,,,,,,
1781020809872593928,,,,,,,,,,,
1781020809971877949,,,,,,,,,,,
1781020810072092233,,,,,,,,,,,
1781020810171997073,,,,,,,,,,,
1781020810272803765,,,,,,,,,,,
1781020810372131544,,,,,,,,,,,
1781020810471561763,,,,,,,,,,,
1781020810571508168,,,,,,,,,,,
1781020810672160378,,,,,,,,,,,
1781020810772167110,,,,,,,,,,,
1781020810871842927,,,,,,,,,,,
1781020810971670083,,,,,,,,,,,
1781020811077578169,,,,,,,,,,,
1781020811182544852,,,,,,,,,,,
1781020811279148781,,,,,,,,,,,
1781020811378812559,,,,,,,,,,,
1781020811480537016,,,,,,,,,,,
1781020811579338041,,,,,,,,,,,
1781020811678511210,,,,,,,,,,,
1781020811779170477,,,,,,,,,,,
1781020811878813073,,,,,,,,,,,
1781020811982165750,,,,,,,,,,,
1781020812079513186,,,,,,,,,,,
1781020812179094217,,,,,,,,,,,
1781020812278890132,,,,,,,,,,,
1781020812379516456,,,,,,,,,,,
1781020812480542032,,,,,,,,,,,
1781020812579028036,,,,,,,,,,,
1781020812678804660,,,,,,,,,,,
1781020812779233811,,,,,,,,,,,
1781020812878623473,,,,,,,,,,,
1781020812978915828,,,,,,,,,,,
1781020813078835094,,,,,,,,,,,
1781020813179272896,,,,,,,,,,,
1781020813278628355,,,,,,,,,,,
1781020813379231396,,,,,,,,,,,
1781020813478839430,,,,,,,,,,,
1781020813578830702,,,,,,,,,,,
1781020813679540351,,,,,,,,,,,
1781020813779196147,,,,,,,,,,,
1781020813879266297,,,,,,,,,,,
1781020813979159568,,,,,,,,,,,
1781020814079156202,,,,,,,,,,,
1781020814181660068,,,,,,,,,,,
1781020814278456080,,,,,,,,,,,
1781020814380662222,,,,,,,,,,,
1781020814478503717,,,,,,,,,,,
1781020814579122737,,,,,,,,,,,
1781020814679194852,,,,,,,,,,,
1781020814779124089,,,,,,,,,,,
1781020814878816510,,,,,,,,,,,
1781020814980700575,,,,,,,,,,,
1781020815079426340,,,,,,,,,,,
1781020815178879090,,,,,,,,,,,
1781020815279118637,,,,,,,,,,,
1781020815378812769,,,,,,,,,,,
1781020815478874400,,,,,,,,,,,
1781020815578807704,,,,,,,,,,,
1781020815678499975,,,,,,,,,,,
1781020815779192462,,,,,,,,,,,
1781020815881530192,,,,,,,,,,,
1781020815983539756,,,,,,,,,,,
1781020816088604361,,,,,,,,,,,
1781020816189955119,,,,,,,,,,,
1781020816289804329,,,,,,,,,,,
1781020816390213411,,,,,,,,,,,
1781020816489829716,,,,,,,,,,,
1781020816590319880,,,,,,,,,,,
1781020816689497920,,,,,,,,,,,
1781020816791706481,,,,,,,,,,,
1781020816890754963,,,,,,,,,,,
1781020816990094794,,,,,,,,,,,
1781020817090183988,,,,,,,,,,,
1781020817190101372,,,,,,,,,,,
1781020817290008133,,,,,,,,,,,
1781020817392723155,,,,,,,,,,,
1781020817495712494,,,,,,,,,,,
1781020817596493717,,,,,,,,,,,
1781020817697039190,,,,,,,,,,,
1781020817796847615,,,,,,,,,,,
1781020817897248436,,,,,,,,,,,
1781020817997501023,,,,,,,,,,,
