timestamp_ns,activated,going_to_position,status,object_status,fault,position_request_echo,position,current_raw,current_a,link_up,timestamp_ns
1781038800092480885,true,false,3,3,0,0,0,0,0.0,true,1781038800019144851
1781038800192048329,true,false,3,3,0,0,0,0,0.0,true,1781038800019144851
1781038800290504461,true,false,3,3,0,0,0,0,0.0,true,1781038800239823919
1781038800391407380,true,false,3,3,0,0,0,0,0.0,true,1781038800239823919
1781038800493226151,true,false,3,3,0,0,0,0,0.0,true,1781038800404306422
1781038800591395595,true,false,3,3,0,0,0,0,0.0,true,1781038800583948314
1781038800690558268,true,false,3,3,0,0,0,0,0.0,true,1781038800583948314
1781038800790959660,true,false,3,3,0,0,0,0,0.0,true,1781038800769985885
1781038800890796740,true,false,3,3,0,0,0,0,0.0,true,1781038800769985885
1781038800995028537,true,false,3,3,0,0,0,0,0.0,true,1781038800769985885
1781038801091305744,true,false,3,3,0,0,0,0,0.0,true,1781038800769985885
1781038801193704527,true,false,3,3,0,0,0,0,0.0,true,1781038801093340314
1781038801291435099,true,false,3,3,0,0,0,0,0.0,true,1781038801093340314
1781038801390728676,true,false,3,3,0,0,0,0,0.0,true,1781038801373767453
1781038801491178371,true,false,3,3,0,0,0,0,0.0,true,1781038801373767453
1781038801591426098,true,false,3,3,0,0,0,0,0.0,true,1781038801373767453
1781038801690955062,true,false,3,3,0,0,0,0,0.0,true,1781038801373767453
1781038801790681600,true,false,3,3,0,0,0,0,0.0,true,1781038801721915462
1781038801890611598,true,false,3,3,0,0,0,0,0.0,true,1781038801721915462
1781038801991156753,true,false,3,3,0,0,0,0,0.0,true,1781038801721915462
1781038802090812654,true,false,3,3,0,0,0,0,0.0,true,1781038802085689025
1781038802191396715,true,false,3,3,0,0,0,0,0.0,true,1781038802085689025
1781038802291209856,true,false,3,3,0,0,0,0,0.0,true,1781038802085689025
1781038802392997612,true,false,3,3,0,0,0,0,0.0,true,1781038802085689025
1781038802490713283,true,false,3,3,0,0,0,0,0.0,true,1781038802438899592
1781038802590606278,true,false,3,3,0,0,0,0,0.0,true,1781038802438899592
1781038802693017692,true,false,3,3,0,0,0,0,0.0,true,1781038802438899592
1781038802790510009,true,false,3,3,0,0,0,0,0.0,true,1781038802438899592
1781038802895575193,true,false,3,3,0,0,0,0,0.0,true,1781038802851025705
1781038802998005081,true,false,3,3,0,0,0,0,0.0,true,1781038802851025705
1781038803101440179,true,false,3,3,0,0,0,0,0.0,true,1781038802851025705
1781038803203346426,true,false,3,3,0,0,0,0,0.0,true,1781038802851025705
1781038803312087729,true,false,3,3,0,0,0,0,0.0,true,1781038803260792651
1781038803413238850,true,false,3,3,0,0,0,0,0.0,true,1781038803260792651
1781038803513050517,true,false,3,3,0,0,0,0,0.0,true,1781038803260792651
1781038803613324627,true,false,3,3,0,0,0,0,0.0,true,1781038803592444282
1781038803712817585,true,false,3,3,0,0,0,0,0.0,true,1781038803592444282
1781038803812669968,true,false,3,3,0,0,0,0,0.0,true,1781038803592444282
1781038803913702372,true,false,3,3,0,0,0,0,0.0,true,1781038803592444282
1781038804013466086,true,false,3,3,0,0,0,0,0.0,true,1781038803960344233
1781038804113408334,true,false,3,3,0,0,0,0,0.0,true,1781038803960344233
1781038804212470772,true,false,3,3,0,0,0,0,0.0,true,1781038803960344233
1781038804313338393,true,false,3,3,0,0,0,0,0.0,true,1781038803960344233
1781038804413124889,true,false,3,3,0,0,0,0,0.0,true,1781038803960344233
1781038804513347232,true,false,3,3,0,0,0,0,0.0,true,1781038804434715739
1781038804613190127,true,false,3,3,0,0,0,0,0.0,true,1781038804434715739
1781038804712736571,true,false,3,3,0,0,0,0,0.0,true,1781038804434715739
1781038804814841813,true,false,3,3,0,0,0,0,0.0,true,1781038804434715739
1781038804913024573,true,false,3,3,0,0,0,0,0.0,true,1781038804434715739
1781038805017800970,true,false,3,3,0,0,0,0,0.0,true,1781038804434715739
1781038805118617765,true,false,3,3,0,0,0,0,0.0,true,1781038805046809666
1781038805219507845,true,false,3,3,0,0,0,0,0.0,true,1781038805046809666
1781038805321242430,true,false,3,3,0,0,0,0,0.0,true,1781038805046809666
1781038805419298919,true,false,3,3,0,0,0,0,0.0,true,1781038805046809666
1781038805519417325,true,false,3,3,0,0,0,0,0.0,true,1781038805046809666
1781038805619041856,true,false,3,3,0,0,0,0,0.0,true,1781038805576974526
1781038805719072731,true,false,3,3,0,0,0,0,0.0,true,1781038805576974526
1781038805820493821,true,false,3,3,0,0,0,0,0.0,true,1781038805576974526
1781038805918836610,true,false,3,3,0,0,0,0,0.0,true,1781038805911082931
1781038806019919385,true,false,3,3,0,0,0,0,0.0,true,1781038805911082931
1781038806118708416,true,false,3,3,0,0,0,0,0.0,true,1781038805911082931
1781038806221560303,true,false,3,3,0,0,0,0,0.0,true,1781038805911082931
1781038806318802637,true,false,3,3,0,0,0,0,0.0,true,1781038806291127828
1781038806418878136,true,false,3,3,0,0,0,0,0.0,true,1781038806291127828
1781038806518551310,true,false,3,3,0,0,0,0,0.0,true,1781038806291127828
