timestamp_ns,activated,going_to_position,status,object_status,fault,position_request_echo,position,current_raw,current_a,link_up,timestamp_ns
1777867518217203500,true,false,3,0,0,0,3,0,0.0,true,1777867518217225296
1777867518317115628,true,false,3,0,0,0,3,0,0.0,true,1777867518316960924
1777867518417105535,true,false,3,0,0,0,3,0,0.0,true,1777867518416729941
1777867518517090367,true,false,3,0,0,0,3,0,0.0,true,1777867518516481736
1777867518617101292,true,false,3,0,0,0,3,0,0.0,true,1777867518617252848
1777867518717101624,true,false,3,0,0,0,3,0,0.0,true,1777867518717000402
1777867518817107605,true,false,3,0,0,0,3,0,0.0,true,1777867518816761752
1777867518917107974,true,false,3,0,0,0,3,0,0.0,true,1777867518916519510
1777867519017115380,true,false,3,0,0,0,3,0,0.0,true,1777867519016413786
1777867519117047564,true,false,3,0,0,0,3,0,0.0,true,1777867519117072990
1777867519217132878,true,false,3,0,0,0,3,0,0.0,true,1777867519216815859
1777867519317120266,true,false,3,0,0,0,3,0,0.0,true,1777867519316565116
1777867519417119468,true,false,3,0,0,0,3,0,0.0,true,1777867519416417337
1777867519517075634,true,false,3,0,0,0,3,0,0.0,true,1777867519517112875
1777867519617115559,true,false,3,0,0,0,3,0,0.0,true,1777867519616848484
1777867519717125113,true,false,3,0,0,0,3,0,0.0,true,1777867519716691057
1777867519817121575,true,false,3,0,0,0,3,0,0.0,true,1777867519816439463
1777867519917129982,true,false,3,0,0,0,3,0,0.0,true,1777867519916429554
1777867520017134832,true,false,3,0,0,0,3,0,0.0,true,1777867520016916721
1777867520117118757,true,false,3,0,0,0,3,0,0.0,true,1777867520116644349
1777867520217132682,true,false,3,0,0,0,3,0,0.0,true,1777867520216422458
1777867520317112144,true,false,3,0,0,0,3,0,0.0,true,1777867520316304438
1777867520417125921,true,false,3,0,0,0,3,0,0.0,true,1777867520416462808
1777867520517135716,true,false,3,0,0,0,3,0,0.0,true,1777867520516704085
1777867520617120604,true,false,3,0,0,0,3,0,0.0,true,1777867520616437769
1777867520717139954,true,false,3,0,0,0,3,0,0.0,true,1777867520716436231
1777867520817134768,true,false,3,0,0,0,3,0,0.0,true,1777867520816964916
1777867520917127397,true,false,3,0,0,0,3,0,0.0,true,1777867520916709618
1777867521017133396,true,false,3,0,0,0,3,0,0.0,true,1777867521016491079
1777867521117143265,true,false,3,0,0,0,3,0,0.0,true,1777867521117245358
1777867521217147542,true,false,3,0,0,0,3,0,0.0,true,1777867521216993893
