timestamp_ns,activated,going_to_position,status,object_status,fault,position_request_echo,position,current_raw,current_a,link_up,timestamp_ns
1780984941148671164,,,,,,,,,,,
1780984941248794440,true,false,3,3,0,0,0,0,0.0,true,1780984941245572634
1780984941349040996,true,false,3,3,0,0,0,0,0.0,true,1780984941321168174
1780984941449664017,true,false,3,3,0,0,0,0,0.0,true,1780984941321168174
1780984941549389636,true,false,3,3,0,0,0,0,0.0,true,1780984941542846065
1780984941649420345,true,false,3,3,0,0,0,0,0.0,true,1780984941586325201
1780984941749543532,true,false,3,3,0,0,0,0,0.0,true,1780984941586325201
1780984941849420762,true,false,3,3,0,0,0,0,0.0,true,1780984941842816045
1780984941949419462,true,false,3,3,0,0,0,0,0.0,true,1780984941905975693
1780984942049436456,true,false,3,3,0,0,0,0,0.0,true,1780984941905975693
1780984942148923259,true,false,3,3,0,0,0,0,0.0,true,1780984942148796340
1780984942249218237,true,false,3,3,0,0,0,0,0.0,true,1780984942168707452
1780984942349689242,true,false,3,3,0,0,0,0,0.0,true,1780984942343054465
1780984942449452104,true,false,3,3,0,0,0,0,0.0,true,1780984942422300317
1780984942548960413,true,false,3,3,0,0,0,0,0.0,true,1780984942422300317
1780984942649482548,true,false,3,3,0,0,0,0,0.0,true,1780984942643017483
1780984942749837471,true,false,3,3,0,0,0,0,0.0,true,1780984942679175229
1780984942849025407,true,false,3,3,0,0,0,0,0.0,true,1780984942679175229
1780984942949609230,true,false,3,3,0,0,0,0,0.0,true,1780984942934426708
1780984943049692820,true,false,3,3,0,0,0,0,0.0,true,1780984942934426708
1780984943149595904,true,false,3,3,0,0,0,0,0.0,true,1780984943143124580
1780984943248873522,true,false,3,3,0,0,0,0,0.0,true,1780984943204381887
1780984943349258992,true,false,3,3,0,0,0,0,0.0,true,1780984943204381887
1780984943449006995,true,false,3,3,0,0,0,0,0.0,true,1780984943442293943
1780984943549665246,true,false,3,3,0,0,0,0,0.0,true,1780984943460178360
1780984943649240519,true,false,3,3,0,0,0,0,0.0,true,1780984943649075730
1780984943749580310,true,false,3,3,0,0,0,0,0.0,true,1780984943710408429
1780984943849133268,true,false,3,3,0,0,0,0,0.0,true,1780984943710408429
1780984943950026129,true,false,3,3,0,0,0,0,0.0,true,1780984943938988745
1780984944048963997,true,false,3,3,0,0,0,0,0.0,true,1780984944011142802
1780984944149149033,true,false,3,3,0,0,0,0,0.0,true,1780984944011142802
1780984944248817752,true,false,3,3,0,0,0,0,0.0,true,1780984944011142802
1780984944349207308,true,false,3,3,0,0,0,0,0.0,true,1780984944329937269
1780984944448963952,true,false,3,3,0,0,0,0,0.0,true,1780984944329937269
1780984944549496663,true,false,3,3,0,0,0,0,0.0,true,1780984944542981873
1780984944650348170,true,false,3,3,0,0,0,0,0.0,true,1780984944623639823
1780984944749553515,true,false,3,3,0,0,0,0,0.0,true,1780984944623639823
1780984944849091441,true,false,3,3,0,0,0,0,0.0,true,1780984944840528038
1780984944949058694,true,false,3,3,0,0,0,0,0.0,true,1780984944899263783
1780984945049211680,true,false,3,3,0,0,0,0,0.0,true,1780984944899263783
1780984945148643233,true,false,3,3,0,0,0,0,0.0,true,1780984945148209114
1780984945249511975,true,false,3,3,0,0,0,0,0.0,true,1780984945186275139
1780984945349436169,true,false,3,3,0,0,0,0,0.0,true,1780984945186275139
1780984945450697352,true,false,3,3,0,0,0,0,0.0,true,1780984945442770523
1780984945548927846,true,false,3,3,0,0,0,0,0.0,true,1780984945442770523
1780984945648747960,true,false,3,3,0,0,0,0,0.0,true,1780984945647256669
1780984945749013242,true,false,3,3,0,0,0,0,0.0,true,1780984945710891446
1780984945848956773,true,false,3,3,0,0,0,0,0.0,true,1780984945710891446
1780984945949695073,true,false,3,3,0,0,0,0,0.0,true,1780984945931805327
1780984946050634409,true,false,3,3,0,0,0,0,0.0,true,1780984945974961575
1780984946149612810,true,false,3,3,0,0,0,0,0.0,true,1780984945974961575
1780984946251897642,true,false,3,3,0,0,0,0,0.0,true,1780984946240605111
1780984946349007890,true,false,3,3,0,0,0,0,0.0,true,1780984946240605111
1780984946449316837,true,false,3,3,0,0,0,0,0.0,true,1780984946240605111
1780984946551425557,true,false,3,3,0,0,0,0,0.0,true,1780984946540124255
1780984946649491296,true,false,3,3,0,0,0,0,0.0,true,1780984946540124255
1780984946749329684,true,false,3,3,0,0,0,0,0.0,true,1780984946734753535
1780984946849695986,true,false,3,3,0,0,0,0,0.0,true,1780984946815574068
1780984946949459637,true,false,3,3,0,0,0,0,0.0,true,1780984946815574068
1780984947049060336,true,false,3,3,0,0,0,0,0.0,true,1780984947027691648
1780984947149836889,true,false,3,3,0,0,0,0,0.0,true,1780984947086993849
1780984947248759025,true,false,3,3,0,0,0,0,0.0,true,1780984947086993849
1780984947350685413,true,false,3,3,0,0,0,0,0.0,true,1780984947340996553
1780984947449460918,true,false,3,3,0,0,0,0,0.0,true,1780984947340996553
1780984947548759830,true,false,3,3,0,0,0,0,0.0,true,1780984947340996553
1780984947649724102,true,false,3,3,0,0,0,0,0.0,true,1780984947633228090
1780984947749131827,true,false,3,3,0,0,0,0,0.0,true,1780984947633228090
1780984947848801836,true,false,3,3,0,0,0,0,0.0,true,1780984947845212784
1780984947948889530,true,false,3,3,0,0,0,0,0.0,true,1780984947905434858
1780984948048911900,true,false,3,3,0,0,0,0,0.0,true,1780984947905434858
1780984948149642811,true,false,3,3,0,0,0,0,0.0,true,1780984948139795366
1780984948248963050,true,false,3,3,0,0,0,0,0.0,true,1780984948159452587
1780984948349557880,true,false,3,3,0,0,0,0,0.0,true,1780984948337765022
1780984948451628810,true,false,3,3,0,0,0,0,0.0,true,1780984948417340998
1780984948548893143,true,false,3,3,0,0,0,0,0.0,true,1780984948417340998
1780984948649432337,true,false,3,3,0,0,0,0,0.0,true,1780984948642720817
1780984948749595016,true,false,3,3,0,0,0,0,0.0,true,1780984948681901972
1780984948848902582,true,false,3,3,0,0,0,0,0.0,true,1780984948681901972
1780984948949724703,true,false,3,3,0,0,0,0,0.0,true,1780984948938351689
1780984949048905921,true,false,3,3,0,0,0,0,0.0,true,1780984948938351689
1780984949149336555,true,false,3,3,0,0,0,0,0.0,true,1780984949131604004
1780984949249658033,true,false,3,3,0,0,0,0,0.0,true,1780984949211343872
1780984949349179057,true,false,3,3,0,0,0,0,0.0,true,1780984949211343872
1780984949449392128,true,false,3,3,0,0,0,0,0.0,true,1780984949441685389
1780984949549537577,true,false,3,3,0,0,0,0,0.0,true,1780984949480832342
1780984949649048299,true,false,3,3,0,0,0,0,0.0,true,1780984949480832342
1780984949748805190,true,false,3,3,0,0,0,0,0.0,true,1780984949745195418
1780984949850959820,true,false,3,3,0,0,0,0,0.0,true,1780984949745195418
1780984949949764882,true,false,3,3,0,0,0,0,0.0,true,1780984949745195418
