timestamp_ns,activated,going_to_position,status,object_status,fault,position_request_echo,position,current_raw,current_a,link_up,timestamp_ns
1777845600053159727,true,false,3,0,0,0,3,0,0.0,true,1777845600052087261
1777845600153168111,true,false,3,0,0,0,3,0,0.0,true,1777845600152092367
1777845600253163531,true,false,3,0,0,0,3,0,0.0,true,1777845600252097213
1777845600353103211,true,false,3,0,0,0,3,0,0.0,true,1777845600353092100
1777845600453159298,true,false,3,0,0,0,3,0,0.0,true,1777845600452094739
1777845600553160626,true,false,3,0,0,0,3,0,0.0,true,1777845600552092604
1777845600653174658,true,false,3,0,0,0,3,0,0.0,true,1777845600652099025
1777845600753244968,true,false,3,0,0,0,3,0,0.0,true,1777845600751175054
1777845600853165703,true,false,3,0,0,0,3,0,0.0,true,1777845600852099477
1777845600953186086,true,false,3,0,0,0,3,0,0.0,true,1777845600952110565
1777845601053539267,true,false,3,0,0,0,3,0,0.0,true,1777845601052452986
1777845601153311335,true,false,3,0,0,0,3,0,0.0,true,1777845601152246221
1777845601253172126,true,false,3,0,0,0,3,0,0.0,true,1777845601252103141
1777845601353263714,true,false,3,0,0,0,3,0,0.0,true,1777845601352168321
1777845601453219486,true,false,3,0,0,0,3,0,0.0,true,1777845601452133649
1777845601553349888,true,false,3,0,0,0,3,0,0.0,true,1777845601552288070
1777845601653177012,true,false,3,0,0,0,3,0,0.0,true,1777845601652111398
1777845601753180099,true,false,3,0,0,0,3,0,0.0,true,1777845601752109689
1777845601853179038,true,false,3,0,0,0,3,0,0.0,true,1777845601852111313
1777845601953395552,true,false,3,0,0,0,3,0,0.0,true,1777845601952334160
1777845602053227750,true,false,3,0,0,0,3,0,0.0,true,1777845602052160321
1777845602153195319,true,false,3,0,0,0,3,0,0.0,true,1777845602152123093
1777845602252670201,true,false,3,0,0,0,3,0,0.0,true,1777845602252696923
1777845602353461902,true,false,3,0,0,0,3,0,0.0,true,1777845602352391917
1777845602453231951,true,false,3,0,0,0,3,0,0.0,true,1777845602452170781
1777845602553165538,true,false,3,0,0,0,3,0,0.0,true,1777845602552122053
1777845602653192422,true,false,3,0,0,0,3,0,0.0,true,1777845602652125807
1777845602753156379,true,false,3,0,0,0,3,0,0.0,true,1777845602753139490
1777845602853297652,true,false,3,0,0,0,3,0,0.0,true,1777845602852225371
1777845602953190961,true,false,3,0,0,0,3,0,0.0,true,1777845602952125939
1777845603053240567,true,false,3,0,0,0,3,0,0.0,true,1777845603052160934
1777845603152560615,true,false,3,0,0,0,3,0,0.0,true,1777845603152583449
1777845603253351538,true,false,3,0,0,0,3,0,0.0,true,1777845603252285072
1777845603353197255,true,false,3,0,0,0,3,0,0.0,true,1777845603352131529
1777845603452820341,true,false,3,0,0,0,3,0,0.0,true,1777845603452851619
1777845603552575687,true,false,3,0,0,0,3,0,0.0,true,1777845603552602631
1777845603653405276,true,false,3,0,0,0,3,0,0.0,true,1777845603652341755
1777845603753212659,true,false,3,0,0,0,3,0,0.0,true,1777845603752145026
1777845603853230580,true,false,3,0,0,0,3,0,0.0,true,1777845603852150836
